agent_id,episode_id,training_step,success,end_reason,episode_reward,episode_length,time_to_goal,start_goal_zone_error_xz,final_goal_zone_error_xz,normalized_task_progress,start_block_goal_distance,final_block_goal_distance,normalized_block_progress,success_goal_consistency,final_goal_error,final_center_distance_xz,final_center_distance_xyz,start_block_x,start_block_y,start_block_z,end_block_x,end_block_y,end_block_z,goal_x,goal_y,goal_z
Agent,927,2146865,0,timeout,-0.9999,5000,-1,4.3311,20.0999,-3.6408,9.2704,25.6720,-1.7693,1.0000,25.67204,25.6689,25.6720,-3.6437,1.0000,6.1542,12.1251,0.3750,12.1246,-10.5000,-0.0300,0.0004
Agent,928,2147179,1,goal,4.9372,314,314,4.9272,0.0000,1.0000,7.6995,10.5104,-0.3651,1.0000,10.51036,10.5026,10.5104,1.6387,1.0000,3.0476,10.1975,0.3750,7.9856,0.0004,-0.0300,10.5000
Agent,929,2147475,1,goal,4.9408,296,296,6.6979,0.0000,1.0000,10.7670,11.2239,-0.0424,1.0000,11.22394,11.2166,11.2239,1.2768,1.0000,5.4587,7.9743,0.3751,10.9282,10.5000,-0.0300,-0.0004
Agent,930,2147587,1,goal,4.9776,112,112,4.3090,0.0000,1.0000,7.5179,3.1008,0.5875,1.0000,3.100757,3.0742,3.1008,-3.6658,1.0000,-2.9578,-7.9771,0.3750,-1.7562,-10.5000,-0.0300,0.0004
Agent,931,2148201,1,goal,4.8772,614,614,11.9616,0.0000,1.0000,15.4254,2.5560,0.8343,1.0000,2.55599,2.5237,2.5560,3.9869,1.0000,-5.1969,-7.9812,0.3750,-0.1563,-10.5000,-0.0300,0.0004
Agent,932,2148631,1,goal,4.9140,430,430,2.3295,0.0000,1.0000,6.7882,6.4865,0.0444,1.0000,6.486501,6.4738,6.4865,5.6453,1.0000,4.6310,7.9775,0.3750,5.9618,10.5000,-0.0300,-0.0004
Agent,933,2148974,1,goal,4.9314,343,343,4.3300,0.0000,1.0000,8.0920,7.8409,0.0310,1.0000,7.840947,7.8305,7.8409,-3.6447,1.0000,4.1747,-8.0965,0.3750,7.4529,-10.5000,-0.0300,0.0004
Agent,934,2153974,0,timeout,-0.9999,5000,-1,8.8039,9.5539,-0.0852,11.4504,17.1200,-0.4951,1.0000,17.12002,17.1152,17.1200,-1.3044,1.0000,-0.8291,-12.1251,0.3750,-1.5791,0.0004,-0.0300,10.5000
Agent,935,2158974,0,timeout,-0.9999,5000,-1,14.0372,20.0961,-0.4316,17.1043,25.6696,-0.5008,1.0000,25.66956,25.6664,25.6696,-4.1448,1.0000,-6.0624,-12.1255,0.3750,-12.1214,0.0004,-0.0300,10.5000
Agent,936,2159264,1,goal,4.9420,290,290,9.3977,0.0000,1.0000,12.2614,12.0734,0.0153,1.0000,12.07344,12.0666,12.0734,2.6695,1.0000,-1.4230,11.8049,0.3750,7.9984,0.0004,-0.0300,10.5000
Agent,937,2159906,1,goal,4.8716,642,642,10.6641,0.0000,1.0000,13.2349,9.1327,0.3100,1.0000,9.132676,9.1237,9.1327,0.3763,1.0000,-2.6894,8.7830,0.3750,8.0286,0.0004,-0.0300,10.5000
Agent,938,2160371,1,goal,4.9070,465,465,13.0918,0.0000,1.0000,16.6003,11.7952,0.2895,1.0000,11.79519,11.7882,11.7952,5.5336,1.0000,-5.1170,11.5272,0.3750,8.0311,0.0004,-0.0300,10.5000
Agent,939,2160734,1,goal,4.9274,363,363,13.8821,0.0000,1.0000,16.6550,4.0376,0.7576,1.0000,4.037577,4.0172,4.0376,5.9073,1.0000,-2.6694,-7.9744,0.3750,-3.1236,-10.5000,-0.0300,0.0004
Agent,940,2160960,1,goal,4.9548,226,226,6.7702,0.0000,1.0000,9.4742,9.8573,-0.0404,1.0000,9.857255,9.8489,9.8573,-1.5154,1.0000,-1.2046,9.5207,0.3750,-7.9800,-0.0004,-0.0300,-10.5000
Agent,941,2165960,0,timeout,-0.9999,5000,-1,9.9670,20.1001,-1.0167,13.0727,25.2868,-0.9343,1.0000,25.28679,25.2836,25.2868,3.7122,1.0000,-1.9923,-11.2847,0.3750,-12.1253,0.0004,-0.0300,10.5000
Agent,942,2166782,1,goal,4.8356,822,822,9.3473,0.0000,1.0000,12.6622,11.9600,0.0555,1.0000,11.96002,11.9532,11.9600,4.2797,1.0000,-1.3725,11.6848,0.3750,7.9797,0.0004,-0.0300,10.5000
Agent,943,2167065,1,goal,4.9434,283,283,10.9020,0.0000,1.0000,13.7289,5.0698,0.6307,1.0000,5.069776,5.0536,5.0698,2.6705,1.0000,-2.9273,4.3816,0.3750,7.9813,0.0004,-0.0300,10.5000
Agent,944,2167178,1,goal,4.9774,113,113,4.1914,0.0000,1.0000,6.8124,4.0095,0.4114,1.0000,4.009508,3.9890,4.0095,-3.7834,1.0000,-0.4843,-7.9971,0.3750,3.1065,-10.5000,-0.0300,0.0004
Agent,945,2167404,1,goal,4.9548,226,226,11.4883,0.0000,1.0000,14.1452,12.0050,0.1513,1.0000,12.005,11.9982,12.0050,3.5135,1.0000,1.6268,-8.0986,0.3750,11.7558,-10.5000,-0.0300,0.0004
Agent,946,2172281,1,goal,4.0247,4877,4877,13.5990,0.0000,1.0000,16.5951,11.8572,0.2855,1.0000,11.85718,11.8503,11.8572,3.7870,1.0000,5.6242,-11.5857,0.3750,-8.0079,-0.0004,-0.0300,-10.5000
Agent,947,2172331,1,goal,4.9900,50,50,8.0851,0.0000,1.0000,11.5528,4.4141,0.6179,1.0000,4.414149,4.3955,4.4141,-4.4532,1.0000,0.1103,-3.6037,0.3750,-7.9827,-0.0004,-0.0300,-10.5000
Agent,948,2172497,1,goal,4.9668,166,166,7.8729,0.0000,1.0000,11.2948,2.8019,0.7519,1.0000,2.801901,2.7725,2.8019,-0.1018,1.0000,-4.2880,-7.9765,0.3750,-1.1479,-10.5000,-0.0300,0.0004
Agent,949,2172570,1,goal,4.9854,73,73,3.5543,0.0000,1.0000,8.7085,6.4069,0.2643,1.0000,6.406889,6.3941,6.4069,-4.4205,1.0000,6.1500,-7.9768,0.3750,5.8756,-10.5000,-0.0300,0.0004
Agent,950,2172750,1,goal,4.9640,180,180,5.8726,0.0000,1.0000,8.5502,2.5233,0.7049,1.0000,2.523263,2.4905,2.5233,-2.1022,1.0000,1.2336,-8.0190,0.3750,-0.2173,-10.5000,-0.0300,0.0004
Agent,951,2177750,0,timeout,-0.9999,5000,-1,11.5039,20.0983,-0.7471,14.1342,25.6715,-0.8163,1.0000,25.67146,25.6683,25.6715,-1.3780,1.0000,3.5292,12.1255,0.3750,12.1235,-0.0004,-0.0300,-10.5000
Agent,952,2182750,0,timeout,-0.9999,5000,-1,11.9897,20.0914,-0.6757,15.8144,25.6646,-0.6229,1.0000,25.66457,25.6614,25.6646,4.0149,1.0000,-6.1923,12.1166,0.3750,12.1245,-10.5000,-0.0300,0.0004
Agent,953,2182955,1,goal,4.9590,205,205,9.4958,0.0000,1.0000,12.3767,11.7170,0.0533,1.0000,11.717,11.7100,11.7170,-1.5211,1.0000,2.7595,8.0647,0.3750,-11.4544,10.5000,-0.0300,-0.0004
Agent,954,2183239,1,goal,4.9432,284,284,9.3688,0.0000,1.0000,12.7964,5.8023,0.5466,1.0000,5.802254,5.7881,5.8023,-1.3940,1.0000,-4.6066,7.9911,0.3750,5.2157,10.5000,-0.0300,-0.0004
Agent,955,2188239,0,timeout,-0.9999,5000,-1,13.4969,20.0991,-0.4892,16.0649,25.6714,-0.5980,1.0000,25.67137,25.6682,25.6714,5.5221,1.0000,-0.5574,12.1243,0.3750,12.1246,-10.5000,-0.0300,0.0004
Agent,956,2193239,0,timeout,-0.9999,5000,-1,6.6296,20.0999,-2.0319,11.0967,25.6720,-1.3135,1.0000,25.67204,25.6689,25.6720,-1.3452,1.0000,6.1864,12.1251,0.3750,12.1246,-10.5000,-0.0300,0.0004
Agent,957,2193661,1,goal,4.9156,422,422,9.3407,0.0000,1.0000,11.9820,8.3002,0.3073,1.0000,8.300237,8.2904,8.3002,1.3057,1.0000,1.3659,7.9118,0.3750,-8.0247,-0.0004,-0.0300,-10.5000
Agent,958,2194124,1,goal,4.9074,463,463,13.4448,0.0000,1.0000,16.1883,9.2732,0.4272,1.0000,9.273154,9.2644,9.2732,-2.4416,1.0000,5.4700,8.9124,0.3737,-7.9720,-0.0004,-0.0300,-10.5000
Agent,959,2194189,1,goal,4.9870,65,65,3.8671,0.0000,1.0000,6.9382,2.8517,0.5890,1.0000,2.851707,2.8228,2.8517,-2.4926,1.0000,4.1076,-1.3126,0.3750,8.0011,0.0004,-0.0300,10.5000
Agent,960,2194586,1,goal,4.9206,397,397,7.2350,0.0000,1.0000,10.0808,8.2002,0.1865,1.0000,8.200204,8.1902,8.2002,2.3023,1.0000,0.7398,7.8129,0.3750,8.0416,0.0004,-0.0300,10.5000
Agent,961,2194934,1,goal,4.9304,348,348,8.9348,0.0000,1.0000,11.6200,8.1546,0.2982,1.0000,8.154623,8.1446,8.1546,-0.9601,1.0000,1.6212,7.9880,0.3750,7.7471,10.5000,-0.0300,-0.0004
Agent,962,2195409,1,goal,4.9050,475,475,11.0892,0.0000,1.0000,13.7268,10.2466,0.2535,1.0000,10.24658,10.2386,10.2466,3.1144,1.0000,1.4187,-7.9902,0.3750,9.9266,-10.5000,-0.0300,0.0004
Agent,963,2200409,0,timeout,-0.9999,5000,-1,10.3369,20.0993,-0.9444,12.9329,25.6723,-0.9850,1.0000,25.67233,25.6691,25.6723,2.3621,1.0000,-0.8735,12.1245,0.3750,-12.1255,-10.5000,-0.0300,0.0004
Agent,964,2200685,1,goal,4.9448,276,276,11.3703,0.0000,1.0000,14.3654,2.7113,0.8113,1.0000,2.711265,2.6808,2.7113,3.4953,1.0000,3.3955,0.8931,0.3750,-7.9724,-0.0004,-0.0300,-10.5000
Agent,965,2200947,1,goal,4.9476,262,262,4.2421,0.0000,1.0000,7.8115,3.7964,0.5140,1.0000,3.796367,3.7747,3.7964,3.7327,1.0000,-3.7637,7.9743,0.3750,-2.8056,10.5000,-0.0300,-0.0004
Agent,966,2205947,0,timeout,-0.9999,5000,-1,3.1114,20.0977,-5.4595,6.2655,25.6710,-3.0972,1.0000,25.67096,25.6678,25.6710,2.5342,1.0000,-4.8634,12.1255,0.3750,12.1230,-0.0004,-0.0300,-10.5000
Agent,967,2206238,1,goal,4.9418,291,291,13.1494,0.0000,1.0000,15.7948,10.9866,0.3044,1.0000,10.9866,10.9791,10.9866,-1.6489,1.0000,-5.1746,10.6845,0.3750,7.9720,0.0004,-0.0300,10.5000
Agent,968,2206379,1,goal,4.9718,141,141,6.4726,0.0000,1.0000,9.2230,3.8111,0.5868,1.0000,3.811115,3.7895,3.8111,1.7437,1.0000,-1.5021,2.8413,0.3750,-7.9930,-0.0004,-0.0300,-10.5000
Agent,969,2206721,1,goal,4.9316,342,342,12.7365,0.0000,1.0000,15.2965,10.0844,0.3407,1.0000,10.08441,10.0763,10.0844,4.7618,1.0000,0.0193,-8.0014,0.3750,-9.7612,-10.5000,-0.0300,0.0004
Agent,970,2207014,1,goal,4.9414,293,293,10.6807,0.0000,1.0000,13.2497,2.9177,0.7798,1.0000,2.917704,2.8895,2.9177,2.7059,1.0000,-0.3114,-7.9918,0.3750,-1.4341,-10.5000,-0.0300,0.0004
Agent,971,2212014,0,timeout,-0.9999,5000,-1,14.1432,20.0991,-0.4211,17.6486,25.6712,-0.4546,1.0000,25.67122,25.6680,25.6712,-6.1685,1.0000,-5.7078,-12.1244,0.3750,-12.1242,10.5000,-0.0300,-0.0004
Agent,972,2212081,1,goal,4.9866,67,67,5.9725,0.0000,1.0000,8.5599,5.1334,0.4003,1.0000,5.133408,5.1174,5.1334,-2.0023,1.0000,-0.0021,-7.9878,0.3750,4.4587,-10.5000,-0.0300,0.0004
Agent,973,2212781,1,goal,4.8600,700,700,6.9645,0.0000,1.0000,10.3820,8.7206,0.1600,1.0000,8.720551,8.7112,8.7206,1.0102,1.0000,4.0825,7.9791,0.3747,8.3380,10.5000,-0.0300,-0.0004
Agent,974,2213007,1,goal,4.9548,226,226,5.4266,0.0000,1.0000,9.8074,11.9193,-0.2153,1.0000,11.91926,11.9124,11.9193,-5.6477,1.0000,-2.5481,-11.6450,0.3750,-7.9883,-0.0004,-0.0300,-10.5000
Agent,975,2213220,1,goal,4.9574,213,213,9.4410,0.0000,1.0000,12.0843,11.2116,0.0722,1.0000,11.21159,11.2043,11.2116,-1.3336,1.0000,1.4663,-10.9211,0.3750,-7.9949,-0.0004,-0.0300,-10.5000
Agent,976,2213379,1,goal,4.9682,159,159,6.8979,0.0000,1.0000,11.2898,11.2048,0.0075,1.0000,11.20479,11.1975,11.2048,1.0768,1.0000,-6.1324,7.9983,0.3750,-10.9148,10.5000,-0.0300,-0.0004
Agent,977,2213899,1,goal,4.8960,520,520,13.3418,0.0000,1.0000,16.1177,3.1649,0.8036,1.0000,3.164885,3.1389,3.1649,2.6369,1.0000,5.3671,-1.8857,0.3750,-7.9904,-0.0004,-0.0300,-10.5000
Agent,978,2214152,1,goal,4.9494,253,253,14.1027,0.0000,1.0000,16.6620,5.1243,0.6925,1.0000,5.124335,5.1083,5.1243,6.1279,1.0000,-0.2713,-8.0220,0.3750,-4.4666,-10.5000,-0.0300,0.0004
Agent,979,2214194,1,goal,4.9916,42,42,4.9363,0.0000,1.0000,8.8861,3.6616,0.5879,1.0000,3.661609,3.6391,3.6616,4.7150,1.0000,3.0385,2.6648,0.3750,8.0212,0.0004,-0.0300,10.5000
Agent,980,2214376,1,goal,4.9636,182,182,4.0116,0.0000,1.0000,7.5020,2.6833,0.6423,1.0000,2.683301,2.6526,2.6833,3.9631,1.0000,-3.5342,8.0117,0.3750,0.9185,10.5000,-0.0300,-0.0004
Agent,981,2214651,1,goal,4.9450,275,275,5.6107,0.0000,1.0000,8.7579,2.9375,0.6646,1.0000,2.937504,2.9095,2.9375,2.3641,1.0000,3.0731,8.0020,0.3750,1.4912,10.5000,-0.0300,-0.0004
Agent,982,2216595,1,goal,4.6112,1944,1944,4.7095,0.0000,1.0000,9.1927,10.1901,-0.1085,1.0000,10.19005,10.1820,10.1901,-3.2652,1.0000,-5.5766,-8.0055,0.3750,9.8721,-10.5000,-0.0300,0.0004
Agent,983,2217175,1,goal,4.8840,580,580,6.9266,0.0000,1.0000,10.8988,10.4628,0.0400,1.0000,10.46282,10.4550,10.4628,-5.3284,1.0000,-1.0482,-10.1534,0.3750,-8.0055,-0.0004,-0.0300,-10.5000
Agent,984,2217675,1,goal,4.9000,500,500,5.1398,0.0000,1.0000,8.9771,11.5997,-0.2921,1.0000,11.59967,11.5926,11.5997,-4.5575,1.0000,2.8350,-11.3181,0.3750,7.9943,0.0004,-0.0300,10.5000
Agent,985,2217923,1,goal,4.9504,248,248,8.3725,0.0000,1.0000,11.1936,2.5864,0.7689,1.0000,2.586443,2.5545,2.5864,-2.3402,1.0000,0.3977,0.5580,0.3750,-8.0072,-0.0004,-0.0300,-10.5000
Agent,986,2218054,1,goal,4.9738,131,131,3.9193,0.0000,1.0000,7.0433,6.5812,0.0656,1.0000,6.581247,6.5688,6.5812,4.0555,1.0000,-2.6490,8.0116,0.3750,-6.0796,10.5000,-0.0300,-0.0004
Agent,987,2218548,1,goal,4.9012,494,494,10.9320,0.0000,1.0000,14.4618,10.5034,0.2737,1.0000,10.50344,10.4956,10.5034,-5.1953,1.0000,2.9572,-10.1987,0.3750,-8.0195,-0.0004,-0.0300,-10.5000
Agent,988,2218706,1,goal,4.9684,158,158,2.6985,0.0000,1.0000,7.8799,6.2171,0.2110,1.0000,6.21706,6.2039,6.2171,-5.8094,1.0000,-5.2762,-5.6793,0.3750,-8.0024,-0.0004,-0.0300,-10.5000
Agent,989,2223706,0,timeout,-0.9999,5000,-1,8.8637,20.0987,-1.2675,11.5975,25.6718,-1.2136,1.0000,25.67183,25.6686,25.6718,-0.8890,1.0000,1.9316,-12.1239,0.3750,12.1255,10.5000,-0.0300,-0.0004
Agent,990,2223932,1,goal,4.9548,226,226,2.3270,0.0000,1.0000,6.4736,2.6522,0.5903,1.0000,2.652183,2.6211,2.6522,4.1600,1.0000,5.6477,0.7767,0.3750,7.9965,0.0004,-0.0300,10.5000
Agent,991,2224331,1,goal,4.9202,399,399,9.4886,0.0000,1.0000,13.3383,2.7546,0.7935,1.0000,2.754602,2.7247,2.7546,-5.7018,1.0000,-1.5139,-1.1274,0.3750,8.0197,0.0004,-0.0300,10.5000
Agent,992,2225619,1,goal,4.7424,1288,1288,11.8139,0.0000,1.0000,14.4808,11.5101,0.2051,1.0000,11.51008,11.5030,11.5101,3.8391,1.0000,-1.7382,-8.0191,0.3750,-11.2318,-10.5000,-0.0300,0.0004
Agent,993,2225690,1,goal,4.9858,71,71,2.7529,0.0000,1.0000,5.6874,3.4099,0.4005,1.0000,3.409872,3.3857,3.4099,5.2219,1.0000,-1.8518,7.9714,0.3750,-2.2519,10.5000,-0.0300,-0.0004
Agent,994,2228192,1,goal,4.4996,2502,2502,12.1031,0.0000,1.0000,15.1326,9.3050,0.3851,1.0000,9.305033,9.2962,9.3050,-4.1283,1.0000,-3.7350,7.9848,0.3750,-8.9499,10.5000,-0.0300,-0.0004
Agent,995,2229388,1,goal,4.7608,1196,1196,8.6398,0.0000,1.0000,12.0670,8.9666,0.2569,1.0000,8.966583,8.9574,8.9666,-4.4598,1.0000,-0.6651,8.6164,0.3750,8.0503,0.0004,-0.0300,10.5000
Agent,996,2229667,1,goal,4.9442,279,279,9.1877,0.0000,1.0000,12.6312,3.5529,0.7187,1.0000,3.552947,3.5298,3.5529,-1.2130,1.0000,-4.6149,7.9875,0.3750,-2.4797,10.5000,-0.0300,-0.0004
Agent,997,2229991,1,goal,4.9352,324,324,13.5669,0.0000,1.0000,17.2219,5.6562,0.6716,1.0000,5.656193,5.6417,5.6562,6.0475,1.0000,5.5921,5.0547,0.3750,-7.9951,-0.0004,-0.0300,-10.5000
Agent,998,2230492,1,goal,4.8998,501,501,10.3663,0.0000,1.0000,12.9726,9.7861,0.2456,1.0000,9.786126,9.7777,9.7861,-2.3916,1.0000,1.0165,8.1219,0.3750,-9.4845,10.5000,-0.0300,-0.0004
Agent,999,2230855,1,goal,4.9274,363,363,14.0150,0.0000,1.0000,17.3135,7.6109,0.5604,1.0000,7.610887,7.6001,7.6109,-6.0402,1.0000,5.0112,8.0918,0.3750,7.2081,10.5000,-0.0300,-0.0004
Agent,1000,2231118,1,goal,4.9474,263,263,2.8105,0.0000,1.0000,7.7158,11.7369,-0.5211,1.0000,11.73686,11.7299,11.7369,5.4779,1.0000,5.1643,11.4557,0.3750,7.9770,0.0004,-0.0300,10.5000
Agent,1001,2231955,1,goal,4.8326,837,837,12.4393,0.0000,1.0000,15.9683,10.1414,0.3649,1.0000,10.14136,10.1333,10.1414,-5.4755,1.0000,-4.4646,9.8442,0.3750,8.0952,0.0004,-0.0300,10.5000
Agent,1002,2232257,1,goal,4.9396,302,302,11.5317,0.0000,1.0000,14.1611,11.6096,0.1802,1.0000,11.60957,11.6025,11.6096,-3.5570,1.0000,1.3695,8.0478,0.3750,-11.3408,10.5000,-0.0300,-0.0004
Agent,1003,2232305,1,goal,4.9904,48,48,4.7106,0.0000,1.0000,7.4489,2.6108,0.6495,1.0000,2.610838,2.5792,2.6108,-1.4382,1.0000,-3.2642,-0.6614,0.3750,-8.0069,-0.0004,-0.0300,-10.5000
Agent,1004,2232877,1,goal,4.8856,572,572,6.9053,0.0000,1.0000,11.0319,6.4669,0.4138,1.0000,6.466932,6.4542,6.4669,-5.6304,1.0000,1.0695,-5.9502,0.3750,8.0005,0.0004,-0.0300,10.5000
Agent,1005,2233329,1,goal,4.9096,452,452,6.7041,0.0000,1.0000,9.6382,11.2414,-0.1663,1.0000,11.24137,11.2341,11.2414,2.5791,1.0000,-1.2707,-10.9614,0.3750,-8.0381,-0.0004,-0.0300,-10.5000
Agent,1006,2235028,1,goal,4.6602,1699,1699,5.8240,0.0000,1.0000,8.4161,11.9405,-0.4188,1.0000,11.94047,11.9336,11.9405,-2.1508,1.0000,-0.2453,-7.9794,0.3750,-11.6639,-10.5000,-0.0300,0.0004
Agent,1007,2235159,1,goal,4.9738,131,131,8.1968,0.0000,1.0000,11.5021,7.5337,0.3450,1.0000,7.533721,7.5228,7.5337,4.0337,1.0000,0.2221,7.0909,0.3750,-7.9888,-0.0004,-0.0300,-10.5000
Agent,1008,2235269,1,goal,4.9780,110,110,3.3773,0.0000,1.0000,6.0858,8.4812,-0.3936,1.0000,8.481202,8.4715,8.4812,-4.5975,1.0000,1.0665,-8.0239,0.3750,8.1020,-10.5000,-0.0300,0.0004
Agent,1009,2235587,1,goal,4.9364,318,318,10.9375,0.0000,1.0000,13.9423,10.8914,0.2188,1.0000,10.89135,10.8838,10.8914,3.4762,1.0000,-2.9627,10.5875,0.3750,7.9757,0.0004,-0.0300,10.5000
Agent,1010,2235893,1,goal,4.9388,306,306,7.2368,0.0000,1.0000,9.8195,7.7638,0.2093,1.0000,7.763823,7.7533,7.7638,0.7380,1.0000,-0.2562,8.0133,0.3750,-7.3441,10.5000,-0.0300,-0.0004
Agent,1011,2235934,1,goal,4.9918,41,41,3.1597,0.0000,1.0000,5.8964,4.6440,0.2124,1.0000,4.644026,4.6263,4.6440,4.8150,1.0000,1.1774,7.9896,0.3750,3.8856,10.5000,-0.0300,-0.0004
Agent,1012,2236391,1,goal,4.9086,457,457,10.9949,0.0000,1.0000,13.5844,11.7726,0.1334,1.0000,11.77256,11.7656,11.7726,-3.0201,1.0000,-0.8260,8.0622,0.3750,-11.5107,10.5000,-0.0300,-0.0004
Agent,1013,2236620,1,goal,4.9542,229,229,3.0105,0.0000,1.0000,7.4020,11.5475,-0.5601,1.0000,11.54753,11.5404,11.5475,-4.8050,1.0000,-4.9642,-11.2687,0.3750,-8.0083,-0.0004,-0.0300,-10.5000
Agent,1014,2236664,1,goal,4.9912,44,44,9.7691,0.0000,1.0000,12.3449,4.3483,0.6478,1.0000,4.348325,4.3294,4.3483,-0.4295,1.0000,1.7944,3.5168,0.3750,-7.9755,-0.0004,-0.0300,-10.5000
Agent,1015,2236962,1,goal,4.9404,298,298,12.4224,0.0000,1.0000,15.3545,11.2251,0.2689,1.0000,11.22506,11.2178,11.2251,-4.4477,1.0000,-3.3568,7.9870,0.3750,10.9322,10.5000,-0.0300,-0.0004
Agent,1016,2237210,1,goal,4.9504,248,248,9.1915,0.0000,1.0000,12.1136,8.9677,0.2597,1.0000,8.967748,8.9586,8.9677,2.8973,1.0000,1.2167,8.6007,0.3750,-7.9945,-0.0004,-0.0300,-10.5000
Agent,1017,2237548,1,goal,4.9324,338,338,8.8245,0.0000,1.0000,11.3984,8.6613,0.2401,1.0000,8.661251,8.6518,8.6613,0.2130,1.0000,0.8497,-8.2815,0.3750,-7.9947,-0.0004,-0.0300,-10.5000
Agent,1018,2238483,1,goal,4.8130,935,935,9.6347,0.0000,1.0000,13.4834,8.0529,0.4028,1.0000,8.052873,8.0427,8.0529,5.7344,1.0000,-1.6599,7.6379,0.3750,7.9795,0.0004,-0.0300,10.5000
Agent,1019,2238900,1,goal,4.9166,417,417,12.5807,0.0000,1.0000,15.2578,6.7057,0.5605,1.0000,6.705682,6.6934,6.7057,1.8842,1.0000,-4.6059,6.2007,0.3750,7.9784,0.0004,-0.0300,10.5000
Agent,1020,2239350,1,goal,4.9100,450,450,4.6505,0.0000,1.0000,9.0292,4.4577,0.5063,1.0000,4.457701,4.4393,4.4577,-3.3243,1.0000,5.3833,-7.9749,0.3750,3.6516,-10.5000,-0.0300,0.0004
Agent,1021,2244350,0,timeout,-0.9999,5000,-1,10.6572,20.0988,-0.8859,13.2710,25.6711,-0.9344,1.0000,25.67107,25.6679,25.6711,2.6825,1.0000,1.1316,12.1240,0.3750,12.1245,-10.5000,-0.0300,0.0004
Agent,1022,2244572,1,goal,4.9556,222,222,4.0308,0.0000,1.0000,8.7062,8.9827,-0.0318,1.0000,8.982724,8.9736,8.9827,5.6355,1.0000,3.9439,8.6196,0.3750,8.0031,0.0004,-0.0300,10.5000
Agent,1023,2244705,1,goal,4.9734,133,133,2.9961,0.0000,1.0000,5.6313,5.4946,0.0243,1.0000,5.494579,5.4796,5.4946,-0.4055,1.0000,4.9786,4.8703,0.3749,7.9879,0.0004,-0.0300,10.5000
Agent,1024,2249705,0,timeout,-0.9999,5000,-1,9.7537,7.7909,0.2012,13.4772,15.9253,-0.1816,1.0000,15.92525,15.9201,15.9253,-5.4585,1.0000,-1.7790,-12.1250,0.3750,0.1838,0.0004,-0.0300,10.5000
Agent,1025,2254705,0,timeout,-0.9999,5000,-1,8.0239,20.0991,-1.5049,10.6209,25.6723,-1.4171,1.0000,25.67225,25.6691,25.6723,-0.0492,1.0000,-0.6775,-12.1244,0.3750,12.1255,10.5000,-0.0300,-0.0004
Agent,1026,2254981,1,goal,4.9448,276,276,4.7661,0.0000,1.0000,7.3728,7.8916,-0.0704,1.0000,7.891638,7.8812,7.8916,0.3653,1.0000,3.2086,7.4772,0.3750,8.0078,0.0004,-0.0300,10.5000
Agent,1027,2256571,1,goal,4.6820,1590,1590,12.0010,0.0000,1.0000,15.6615,11.7192,0.2517,1.0000,11.71916,11.7122,11.7192,-4.0262,1.0000,5.7625,8.0077,0.3750,11.4435,10.5000,-0.0300,-0.0004
Agent,1028,2256663,1,goal,4.9816,92,92,2.2855,0.0000,1.0000,5.4745,3.4525,0.3694,1.0000,3.452491,3.4287,3.4525,5.6892,1.0000,2.4007,7.9903,0.3750,2.3357,10.5000,-0.0300,-0.0004
Agent,1029,2256717,1,goal,4.9892,54,54,4.2983,0.0000,1.0000,7.1803,4.0569,0.4350,1.0000,4.056908,4.0366,4.0569,1.9843,1.0000,3.6765,3.1597,0.3750,7.9874,0.0004,-0.0300,10.5000
Agent,1030,2256773,1,goal,4.9888,56,56,6.6641,0.0000,1.0000,9.2575,3.3448,0.6387,1.0000,3.344762,3.3202,3.3448,0.4431,1.0000,-1.3107,-2.2006,0.3750,-8.0135,-0.0004,-0.0300,-10.5000
Agent,1031,2257988,1,goal,4.7570,1215,1215,11.4276,0.0000,1.0000,14.6495,10.8578,0.2588,1.0000,10.85777,10.8502,10.8578,4.3429,1.0000,3.4529,-10.5645,0.3750,-8.0245,-0.0004,-0.0300,-10.5000
Agent,1032,2259272,1,goal,4.7432,1284,1284,12.1842,0.0000,1.0000,14.8895,8.7998,0.4090,1.0000,8.7998,8.7905,8.7998,4.2094,1.0000,2.0666,-8.0140,0.3750,8.4320,-10.5000,-0.0300,0.0004
Agent,1033,2259554,1,goal,4.9436,282,282,8.4348,0.0000,1.0000,11.6398,9.2029,0.2094,1.0000,9.202911,9.1940,9.2029,0.4601,1.0000,-3.7812,-8.0017,0.3750,8.8485,-10.5000,-0.0300,0.0004
Agent,1034,2260527,1,goal,4.8054,973,973,4.6263,0.0000,1.0000,9.3925,11.0266,-0.1740,1.0000,11.02659,11.0192,11.0266,3.3484,1.0000,-6.0015,7.9842,0.3750,-10.7285,10.5000,-0.0300,-0.0004
Agent,1035,2260817,1,goal,4.9420,290,290,12.9321,0.0000,1.0000,15.5599,3.9519,0.7460,1.0000,3.951906,3.9311,3.9519,4.9574,1.0000,-1.4559,-8.0023,0.3750,-3.0352,-10.5000,-0.0300,0.0004
Agent,1036,2261433,1,goal,4.8768,616,616,7.3373,0.0000,1.0000,10.2216,10.8695,-0.0634,1.0000,10.86946,10.8619,10.8695,-2.4794,1.0000,0.6374,10.5681,0.3750,7.9890,0.0004,-0.0300,10.5000
Agent,1037,2262879,1,goal,4.7108,1446,1446,5.9214,0.0000,1.0000,8.6205,9.0621,-0.0512,1.0000,9.062131,9.0531,9.0621,-2.0533,1.0000,-1.3802,-8.0436,0.3750,8.7139,-10.5000,-0.0300,0.0004
