agent_id,episode_id,training_step,success,end_reason,mean_goal_velocity,goal_velocity_variance,goal_velocity_acceleration_variance,goal_velocity_jerk,rotation_variance,action_entropy,repeated_action_ratio,policy_smoothness,control_samples,mean_angular_speed
Agent,386,1531270,1,goal,0.6115,9.4861,0.1044,0.0477,0.0000,1.8806,0.8381,2.6875,698.0000,0.0000
Agent,387,1531858,1,goal,0.3099,22.4993,0.6538,0.1871,0.0000,1.7046,0.8656,3.0897,588.0000,0.0000
Agent,388,1532727,1,goal,0.2508,10.8748,0.1825,0.0692,0.0000,1.8503,0.8573,2.7398,869.0000,0.0000
Agent,389,1532798,1,goal,2.8194,17.6233,1.3134,0.2858,0.0000,1.0362,0.8732,3.5000,71.0000,0.0000
Agent,390,1533216,1,goal,0.0281,29.0471,1.0211,0.2763,0.0000,1.7298,0.8445,2.6094,418.0000,0.0000
Agent,391,1536715,1,goal,0.0054,3.9917,0.2337,0.0721,0.0000,1.8879,0.8468,2.6112,3499.0000,0.0000
Agent,392,1536992,1,goal,1.4605,17.2864,0.4173,0.1107,0.0000,1.7152,0.8448,2.7381,277.0000,0.0000
Agent,393,1538112,1,goal,0.0714,1.2196,0.2063,0.0312,0.0000,1.9104,0.8411,2.4915,1120.0000,0.0000
Agent,394,1538177,1,goal,4.4893,26.6313,2.5454,0.4124,0.0000,1.2203,0.9077,4.4000,65.0000,0.0000
Agent,395,1539655,1,goal,0.2234,1.5427,0.1811,0.0364,0.0000,1.9153,0.8390,2.5274,1478.0000,0.0000
Agent,396,1539948,1,goal,0.0106,17.6376,0.7833,0.1445,0.0000,1.7953,0.8703,2.7297,293.0000,0.0000
Agent,397,1540797,1,goal,0.7635,10.9759,0.1498,0.0378,0.0000,1.9136,0.8410,2.8731,849.0000,0.0000
Agent,398,1541726,1,goal,0.3871,3.3941,0.2688,0.0644,0.0000,1.9124,0.8364,2.6358,929.0000,0.0000
Agent,399,1542208,1,goal,0.3668,5.1414,0.2489,0.0561,0.0000,1.8306,0.8672,2.7302,482.0000,0.0000
Agent,400,1542497,1,goal,0.4231,3.1221,0.1689,0.0471,0.0000,1.8501,0.8651,2.8684,289.0000,0.0000
Agent,401,1547497,0,timeout,-0.1446,2.2612,0.1054,0.0219,0.0000,1.7312,0.8700,2.5871,5000.0000,0.0000
Agent,402,1550539,1,goal,0.1067,2.9578,0.2377,0.0800,0.0000,1.8801,0.8445,2.6843,3042.0000,0.0000
Agent,403,1555341,1,goal,0.0513,2.1715,0.1391,0.0481,0.0000,1.8825,0.8474,2.5970,4802.0000,0.0000
Agent,404,1560341,0,timeout,0.0219,0.4042,0.0392,0.0113,0.0000,1.9073,0.8444,2.5161,5000.0000,0.0000
Agent,405,1560532,1,goal,1.1634,8.5607,0.9113,0.1681,0.0000,1.7254,0.8691,2.5000,191.0000,0.0000
Agent,406,1561194,1,goal,0.7045,20.2907,0.4357,0.1005,0.0000,1.8199,0.8656,2.6250,662.0000,0.0000
Agent,407,1562049,1,goal,0.1625,1.6211,0.0487,0.0252,0.0000,1.9198,0.8409,2.5852,855.0000,0.0000
Agent,408,1567049,0,timeout,-0.1125,0.8723,0.1139,0.0368,0.0000,1.8677,0.8420,2.8695,5000.0000,0.0000
Agent,409,1568386,1,goal,0.1617,13.0917,0.2009,0.0658,0.0000,1.7802,0.8571,2.8526,1337.0000,0.0000
Agent,410,1568996,1,goal,0.2877,3.4845,0.3160,0.0474,0.0000,1.7997,0.8541,2.7159,610.0000,0.0000
Agent,411,1569046,1,goal,8.2792,55.1261,1.9204,0.4074,0.0000,0.8519,0.9200,2.0000,50.0000,0.0000
Agent,412,1574046,0,timeout,-0.0298,0.1284,0.0294,0.0078,0.0000,1.9174,0.8444,2.5985,5000.0000,0.0000
Agent,413,1574842,1,goal,0.1457,20.6195,0.8235,0.1828,0.0000,1.6995,0.8693,2.7184,796.0000,0.0000
Agent,414,1579842,0,timeout,0.0159,0.3165,0.0406,0.0093,0.0000,1.9260,0.8436,2.7068,5000.0000,0.0000
Agent,415,1579960,1,goal,1.6102,5.5846,0.5351,0.2335,0.0000,1.3950,0.8729,3.0714,118.0000,0.0000
Agent,416,1584960,0,timeout,-0.1453,1.0783,0.0799,0.0260,0.0000,1.4756,0.9080,2.6819,5000.0000,0.0000
Agent,417,1586685,1,goal,0.1633,1.2717,0.2068,0.0403,0.0000,1.9117,0.8510,2.5664,1725.0000,0.0000
Agent,418,1586841,1,goal,0.0696,39.5916,1.1329,0.2683,0.0000,1.2667,0.9038,2.7857,156.0000,0.0000
Agent,419,1587185,1,goal,0.2268,2.2687,0.0784,0.0464,0.0000,1.8622,0.8459,2.8077,344.0000,0.0000
Agent,420,1592185,0,timeout,-0.1502,2.0701,0.0995,0.0228,0.0000,1.2052,0.9326,2.5982,5000.0000,0.0000
Agent,421,1592730,1,goal,0.3360,2.5892,0.0751,0.0255,0.0000,1.8816,0.8587,2.4342,545.0000,0.0000
Agent,422,1592815,1,goal,-1.5500,9.1337,0.4131,0.1846,0.0000,1.3664,0.8941,2.7500,85.0000,0.0000
Agent,423,1597815,0,timeout,-0.1033,1.2950,0.0741,0.0273,0.0000,1.4097,0.9114,2.7172,5000.0000,0.0000
Agent,424,1598543,1,goal,0.4571,7.3469,0.3914,0.0483,0.0000,1.8627,0.8640,2.7449,728.0000,0.0000
Agent,425,1599546,1,goal,0.0670,7.9405,0.4913,0.1091,0.0000,1.8518,0.8564,2.9510,1003.0000,0.0000
Agent,426,1600269,1,goal,-0.3343,4.9816,0.1349,0.0556,0.0000,1.8608,0.8686,2.6702,723.0000,0.0000
Agent,427,1600780,1,goal,0.1966,9.0651,0.5525,0.1846,0.0000,1.8559,0.8630,2.7681,511.0000,0.0000
Agent,428,1601258,1,goal,0.4301,3.2883,0.0725,0.0480,0.0000,1.7584,0.8515,2.6143,478.0000,0.0000
Agent,429,1601470,1,goal,0.9616,11.4911,0.7709,0.1221,0.0000,1.6576,0.8726,2.7308,212.0000,0.0000
Agent,430,1602079,1,goal,0.4134,5.1054,0.0413,0.0140,0.0000,1.6781,0.8818,2.5070,609.0000,0.0000
Agent,431,1604798,1,goal,0.1424,1.7204,0.0281,0.0124,0.0000,1.9034,0.8499,2.5627,2719.0000,0.0000
Agent,432,1604986,1,goal,1.5360,8.9889,0.6029,0.1634,0.0000,1.8905,0.8511,2.8148,188.0000,0.0000
Agent,433,1605099,1,goal,1.7447,17.2255,1.2510,0.2190,0.0000,1.2735,0.8938,3.9091,113.0000,0.0000
Agent,434,1606410,1,goal,0.2679,12.9702,0.4571,0.1242,0.0000,1.7885,0.8749,2.8037,1311.0000,0.0000
Agent,435,1606903,1,goal,0.6714,11.8568,0.3308,0.0924,0.0000,1.7839,0.8641,2.8030,493.0000,0.0000
Agent,436,1608795,1,goal,0.1843,8.0676,0.2816,0.0675,0.0000,1.8011,0.8732,2.7113,1892.0000,0.0000
Agent,437,1608840,1,goal,3.3493,33.6899,5.3192,0.7253,0.0000,0.3488,0.9556,4.0000,45.0000,0.0000
Agent,438,1609144,1,goal,1.2893,16.4149,0.8795,0.1315,0.0000,1.7782,0.8783,2.4722,304.0000,0.0000
Agent,439,1609208,1,goal,2.3062,12.1706,1.2302,0.2951,0.0000,1.2138,0.8750,3.0000,64.0000,0.0000
Agent,440,1609529,1,goal,0.4691,4.1080,0.3788,0.0707,0.0000,1.7825,0.8660,2.3571,321.0000,0.0000
Agent,441,1609881,1,goal,0.2917,19.5996,0.5476,0.1702,0.0000,1.5447,0.8977,2.5429,352.0000,0.0000
Agent,442,1611620,1,goal,0.1499,1.1061,0.0858,0.0235,0.0000,1.8571,0.8574,2.7571,1739.0000,0.0000
Agent,443,1612088,1,goal,0.6148,5.9697,0.2960,0.0525,0.0000,1.7837,0.8718,2.8475,468.0000,0.0000
Agent,444,1617088,0,timeout,-0.1552,1.5584,0.1226,0.0270,0.0000,1.9187,0.8634,2.6510,5000.0000,0.0000
Agent,445,1622088,0,timeout,-0.0535,0.5832,0.0598,0.0114,0.0000,1.9006,0.8562,2.8398,5000.0000,0.0000
Agent,446,1622572,1,goal,-0.1862,1.0138,0.0128,0.0097,0.0000,1.7946,0.8760,2.8475,484.0000,0.0000
Agent,447,1627572,0,timeout,-0.0989,1.1610,0.1057,0.0257,0.0000,1.8562,0.8602,2.7192,5000.0000,0.0000
Agent,448,1627748,1,goal,-1.3948,10.4381,0.1530,0.0841,0.0000,1.6323,0.8580,2.3750,176.0000,0.0000
Agent,449,1628092,1,goal,0.7427,5.4614,0.2832,0.0850,0.0000,1.8081,0.8634,2.6304,344.0000,0.0000
Agent,450,1633092,0,timeout,-0.1739,1.5849,0.0901,0.0366,0.0000,1.7856,0.8638,2.8603,5000.0000,0.0000
Agent,451,1635146,1,goal,0.1069,1.4294,0.0754,0.0148,0.0000,1.8077,0.8637,2.4695,2054.0000,0.0000
Agent,452,1635378,1,goal,-0.1900,10.1958,0.8247,0.2153,0.0000,1.5834,0.8534,2.3939,232.0000,0.0000
Agent,453,1635873,1,goal,0.3344,4.8101,0.3885,0.0967,0.0000,1.8400,0.8545,2.7183,495.0000,0.0000
Agent,454,1636137,1,goal,-0.1915,0.5563,0.0918,0.0595,0.0000,1.7020,0.8636,3.0857,264.0000,0.0000
Agent,455,1637030,1,goal,-0.0137,0.1163,0.0287,0.0173,0.0000,1.8712,0.8667,2.6695,893.0000,0.0000
Agent,456,1637567,1,goal,-0.0203,7.2645,0.1675,0.0521,0.0000,1.7946,0.8696,2.7101,537.0000,0.0000
Agent,457,1637922,1,goal,-0.5270,4.1791,0.0766,0.0407,0.0000,1.8081,0.8648,2.7872,355.0000,0.0000
Agent,458,1637993,1,goal,4.9506,31.9966,1.6657,0.4499,0.0000,1.4947,0.8451,2.8000,71.0000,0.0000
Agent,459,1638274,1,goal,0.1549,0.9094,0.2965,0.0701,0.0000,1.7936,0.8541,2.8500,281.0000,0.0000
Agent,460,1639040,1,goal,0.3624,25.0308,0.4395,0.1009,0.0000,1.6646,0.8851,2.9080,766.0000,0.0000
Agent,461,1640149,1,goal,0.1218,16.5968,0.5258,0.1136,0.0000,1.7917,0.8846,2.7559,1109.0000,0.0000
Agent,462,1640520,1,goal,-0.3081,5.1525,0.5122,0.1120,0.0000,1.8048,0.8625,3.0600,371.0000,0.0000
Agent,463,1641202,1,goal,0.1979,1.6108,0.1101,0.0269,0.0000,1.7936,0.8666,2.6000,682.0000,0.0000
Agent,464,1641648,1,goal,0.2065,8.1892,0.5682,0.1487,0.0000,1.7305,0.8901,3.0208,446.0000,0.0000
Agent,465,1646648,0,timeout,-0.1435,2.1641,0.1066,0.0190,0.0000,0.8178,0.9582,2.8029,5000.0000,0.0000
Agent,466,1646820,1,goal,2.6523,14.6306,0.9773,0.2649,0.0000,1.5381,0.8721,3.0952,172.0000,0.0000
Agent,467,1647122,1,goal,0.8840,4.6879,0.1859,0.0919,0.0000,1.8198,0.8775,2.7778,302.0000,0.0000
Agent,468,1647377,1,goal,1.6306,13.0329,0.3825,0.1078,0.0000,1.7795,0.8706,2.9063,255.0000,0.0000
Agent,469,1648138,1,goal,0.3328,12.8334,0.5770,0.1441,0.0000,1.6408,0.8804,3.0778,761.0000,0.0000
Agent,470,1648283,1,goal,0.5129,1.9455,0.2712,0.0957,0.0000,1.6181,0.8759,2.1176,145.0000,0.0000
Agent,471,1648837,1,goal,0.8382,7.6058,0.4480,0.0928,0.0000,1.8063,0.8538,2.8875,554.0000,0.0000
Agent,472,1649492,1,goal,0.3132,3.1069,0.2123,0.0375,0.0000,1.6227,0.8702,1.9405,655.0000,0.0000
Agent,473,1650713,1,goal,0.2298,2.3440,0.2642,0.0467,0.0000,1.8505,0.8698,2.7658,1221.0000,0.0000
Agent,474,1651369,1,goal,0.3392,8.3629,0.3192,0.0514,0.0000,1.7664,0.8857,2.6757,656.0000,0.0000
Agent,475,1656369,0,timeout,-0.0451,0.4300,0.0401,0.0075,0.0000,1.8216,0.8618,2.7855,5000.0000,0.0000
Agent,476,1656643,1,goal,-0.4048,2.2477,0.2254,0.1193,0.0000,1.4375,0.8723,2.1471,274.0000,0.0000
Agent,477,1656898,1,goal,1.1554,10.1183,0.6992,0.1374,0.0000,1.7329,0.8824,2.2414,255.0000,0.0000
Agent,478,1661491,1,goal,-0.0296,2.1427,0.0946,0.0265,0.0000,1.8634,0.8644,2.7154,4593.0000,0.0000
Agent,479,1666491,0,timeout,-0.1298,1.8781,0.1420,0.0312,0.0000,1.7340,0.8546,3.0344,5000.0000,0.0000
Agent,480,1667680,1,goal,0.0806,6.3385,0.3058,0.0853,0.0000,1.7560,0.8823,2.7626,1189.0000,0.0000
Agent,481,1667772,1,goal,1.6968,12.9133,1.5126,0.2695,0.0000,1.6429,0.8696,3.4545,92.0000,0.0000
Agent,482,1669101,1,goal,0.1576,7.0929,0.2074,0.0760,0.0000,1.4991,0.8924,2.6972,1329.0000,0.0000
Agent,483,1669368,1,goal,0.6638,4.3565,0.1856,0.0779,0.0000,1.8287,0.8502,2.5897,267.0000,0.0000
Agent,484,1669410,1,goal,2.8722,24.1303,5.0652,0.7314,0.0000,0.5503,0.9286,3.0000,42.0000,0.0000
Agent,485,1669705,1,goal,-0.3533,43.7251,2.8888,0.4293,0.0000,1.6932,0.8814,2.4412,295.0000,0.0000
Agent,486,1669781,1,goal,5.6943,47.3472,2.4732,0.4840,0.0000,1.2118,0.8553,3.5000,76.0000,0.0000
Agent,487,1672891,1,goal,0.0436,3.6625,0.0713,0.0267,0.0000,1.8619,0.8621,2.6215,3110.0000,0.0000
Agent,488,1673109,1,goal,1.5259,11.3427,0.7281,0.2020,0.0000,1.8230,0.8761,3.0385,218.0000,0.0000
Agent,489,1678109,0,timeout,-0.0155,0.1404,0.0248,0.0060,0.0000,1.8573,0.8674,2.8036,5000.0000,0.0000
Agent,490,1678225,1,goal,-1.1082,59.0315,6.4399,0.7570,0.0000,1.5329,0.8793,2.0769,116.0000,0.0000
Agent,491,1678341,1,goal,0.9088,13.0609,0.1836,0.0977,0.0000,1.3688,0.9052,2.0000,116.0000,0.0000
Agent,492,1680120,1,goal,-0.1741,20.4503,0.5207,0.1419,0.0000,1.7653,0.8746,2.5496,1779.0000,0.0000
Agent,493,1681644,1,goal,0.0435,8.0925,0.3726,0.0889,0.0000,1.8826,0.8589,2.6542,1524.0000,0.0000
Agent,494,1681758,1,goal,0.2328,5.7669,0.2176,0.0828,0.0000,1.2447,0.9211,2.6250,114.0000,0.0000
Agent,495,1682279,1,goal,0.8312,14.5452,0.4595,0.0606,0.0000,1.7886,0.8407,2.9390,521.0000,0.0000
Agent,496,1682440,1,goal,-0.2627,0.8475,0.0363,0.0500,0.0000,1.7008,0.8447,3.3333,161.0000,0.0000
Agent,497,1683149,1,goal,0.2765,27.9215,0.7960,0.1747,0.0000,1.6638,0.8801,2.6190,709.0000,0.0000
Agent,498,1683293,1,goal,2.9899,27.8830,0.9334,0.1663,0.0000,1.7287,0.8889,1.8667,144.0000,0.0000
Agent,499,1683404,1,goal,0.5931,2.6672,0.2040,0.1534,0.0000,1.3012,0.8649,3.0714,111.0000,0.0000
Agent,500,1683838,1,goal,-0.0563,2.2334,0.0701,0.0363,0.0000,1.7952,0.8618,2.9661,434.0000,0.0000
Agent,501,1684038,1,goal,1.1407,9.7289,0.5802,0.1445,0.0000,1.7807,0.8550,2.9643,200.0000,0.0000
Agent,502,1684517,1,goal,1.2242,16.0781,0.6532,0.0976,0.0000,1.8889,0.8518,2.4429,479.0000,0.0000
Agent,503,1684949,1,goal,0.3665,5.4876,0.3493,0.1497,0.0000,1.8579,0.8657,2.6842,432.0000,0.0000
Agent,504,1685979,1,goal,0.0778,1.1852,0.1067,0.0342,0.0000,1.8362,0.8553,2.9932,1030.0000,0.0000
Agent,505,1690979,0,timeout,-0.1583,2.5247,0.0664,0.0143,0.0000,1.9018,0.8560,2.7510,5000.0000,0.0000
Agent,506,1691719,1,goal,0.3629,12.6223,0.4274,0.1011,0.0000,1.5925,0.8797,2.5568,740.0000,0.0000
Agent,507,1692340,1,goal,-0.0155,3.4486,0.3327,0.0771,0.0000,1.3252,0.9243,3.1087,621.0000,0.0000
Agent,508,1692763,1,goal,-0.5087,6.4021,0.4302,0.0748,0.0000,1.6404,0.8865,2.4468,423.0000,0.0000
Agent,509,1693911,1,goal,-0.1678,3.6856,0.0761,0.0362,0.0000,1.7421,0.8632,2.7885,1148.0000,0.0000
Agent,510,1698911,0,timeout,-0.1317,2.0179,0.1563,0.0345,0.0000,1.0290,0.9396,2.5814,5000.0000,0.0000
Agent,511,1699554,1,goal,0.6293,9.6529,0.3349,0.0583,0.0000,1.7521,0.8818,2.5733,643.0000,0.0000
Agent,512,1703474,1,goal,-0.0061,1.4447,0.1059,0.0289,0.0000,1.8706,0.8559,2.6755,3920.0000,0.0000
Agent,513,1703610,1,goal,0.1148,10.4983,0.1318,0.0366,0.0000,1.1566,0.9118,3.3636,136.0000,0.0000
Agent,514,1704140,1,goal,-0.1160,23.5906,1.1497,0.2297,0.0000,1.5290,0.8849,2.8833,530.0000,0.0000
Agent,515,1704620,1,goal,-0.3987,2.8435,0.1870,0.0764,0.0000,1.5746,0.8563,3.7353,480.0000,0.0000
Agent,516,1704763,1,goal,1.6611,13.2967,0.7320,0.2065,0.0000,1.6757,0.8741,2.7647,143.0000,0.0000
Agent,517,1705774,1,goal,0.2203,2.2369,0.1175,0.0529,0.0000,1.7823,0.8714,2.7209,1011.0000,0.0000
Agent,518,1706084,1,goal,-0.0165,0.1971,0.0348,0.0249,0.0000,1.8827,0.8710,2.6923,310.0000,0.0000
Agent,519,1706230,1,goal,3.9616,32.4353,0.9980,0.2716,0.0000,1.6783,0.8425,2.2273,146.0000,0.0000
Agent,520,1706756,1,goal,0.1233,0.5793,0.1678,0.0486,0.0000,1.7847,0.8631,2.6901,526.0000,0.0000
Agent,521,1706870,1,goal,1.3647,23.4840,3.0469,0.3339,0.0000,1.4749,0.8860,2.4167,114.0000,0.0000
Agent,522,1707891,1,goal,-0.0661,5.0600,0.3190,0.0897,0.0000,1.7403,0.8717,2.6462,1021.0000,0.0000
Agent,523,1708264,1,goal,0.4975,6.4160,0.6594,0.0894,0.0000,1.8077,0.8686,2.8542,373.0000,0.0000
Agent,524,1713264,0,timeout,-0.0858,0.7528,0.0623,0.0164,0.0000,1.8707,0.8616,2.8177,5000.0000,0.0000
Agent,525,1713626,1,goal,0.5112,4.4677,0.2776,0.0940,0.0000,1.7656,0.8646,2.1875,362.0000,0.0000
Agent,526,1714089,1,goal,-0.1321,7.0653,0.7358,0.1331,0.0000,1.8211,0.8467,2.7714,463.0000,0.0000
Agent,527,1719089,0,timeout,-0.1150,0.8913,0.0640,0.0216,0.0000,1.1615,0.9270,2.6593,5000.0000,0.0000
Agent,528,1719558,1,goal,-0.2365,4.9099,0.1366,0.0918,0.0000,1.6940,0.8657,2.8226,469.0000,0.0000
Agent,529,1724558,0,timeout,-0.1195,1.5568,0.1167,0.0232,0.0000,0.9122,0.9564,2.7788,5000.0000,0.0000
Agent,530,1724718,1,goal,-0.8670,9.9706,0.8853,0.2298,0.0000,1.6986,0.8625,2.2857,160.0000,0.0000
Agent,531,1724856,1,goal,1.6884,13.7752,0.6443,0.1425,0.0000,1.7437,0.8696,3.0000,138.0000,0.0000
Agent,532,1726019,1,goal,0.0349,23.4696,0.4791,0.1418,0.0000,1.7670,0.8659,3.0516,1163.0000,0.0000
Agent,533,1726788,1,goal,0.0382,2.3535,0.1116,0.0320,0.0000,1.8469,0.8700,2.5253,769.0000,0.0000
Agent,534,1726913,1,goal,2.6423,32.7281,2.2847,0.2860,0.0000,1.2919,0.8720,2.2667,125.0000,0.0000
Agent,535,1726997,1,goal,0.8638,4.4322,0.4675,0.1913,0.0000,1.1501,0.8452,2.0833,84.0000,0.0000
Agent,536,1727049,1,goal,1.7954,10.9556,2.4185,0.4556,0.0000,0.8580,0.9423,4.5000,52.0000,0.0000
Agent,537,1727095,1,goal,4.5697,34.6647,2.6198,0.4992,0.0000,0.8762,0.9348,2.5000,46.0000,0.0000
Agent,538,1727299,1,goal,-0.8798,5.5194,0.1132,0.0514,0.0000,1.5956,0.8676,2.8077,204.0000,0.0000
Agent,539,1732299,0,timeout,-0.1909,3.4147,0.0973,0.0226,0.0000,1.7769,0.8764,2.7763,5000.0000,0.0000
Agent,540,1737299,0,timeout,-0.0854,1.2005,0.1677,0.0359,0.0000,1.6938,0.8700,2.9414,5000.0000,0.0000
Agent,541,1742299,0,timeout,-0.1089,1.1390,0.0345,0.0083,0.0000,1.8762,0.8546,2.7631,5000.0000,0.0000
Agent,542,1742429,1,goal,0.2001,15.3473,0.9568,0.1997,0.0000,1.3678,0.9077,3.3636,130.0000,0.0000
Agent,543,1743021,1,goal,0.1303,0.8781,0.1866,0.0459,0.0000,1.7986,0.8530,2.8721,592.0000,0.0000
Agent,544,1748021,0,timeout,-0.0844,1.8549,0.1372,0.0233,0.0000,1.8551,0.8628,2.5328,5000.0000,0.0000
Agent,545,1748348,1,goal,0.0445,0.8880,0.0944,0.0451,0.0000,1.5562,0.8624,2.6136,327.0000,0.0000
Agent,546,1748549,1,goal,0.4934,34.4222,0.6756,0.1786,0.0000,1.3771,0.9055,3.1667,201.0000,0.0000
Agent,547,1750874,1,goal,0.0403,6.3851,0.1510,0.0330,0.0000,1.8359,0.8735,2.5836,2325.0000,0.0000
Agent,548,1751619,1,goal,0.1762,0.8963,0.0448,0.0227,0.0000,1.7848,0.8671,2.7653,745.0000,0.0000
Agent,549,1751878,1,goal,0.3869,3.0424,0.1036,0.0412,0.0000,1.7195,0.8378,3.0732,259.0000,0.0000
Agent,550,1752833,1,goal,-0.0672,14.1420,0.4429,0.0996,0.0000,1.7172,0.8817,2.7054,955.0000,0.0000
Agent,551,1757833,0,timeout,-0.1043,0.8768,0.1344,0.0290,0.0000,1.1106,0.9448,2.6145,5000.0000,0.0000
Agent,552,1762833,0,timeout,-0.1012,0.9375,0.0984,0.0236,0.0000,0.5397,0.9740,2.7054,5000.0000,0.0000
Agent,553,1762956,1,goal,0.3525,6.4223,0.4111,0.1153,0.0000,1.5995,0.8618,2.8750,123.0000,0.0000
Agent,554,1763946,1,goal,0.1018,4.3729,0.2594,0.0857,0.0000,1.6985,0.8717,2.7698,990.0000,0.0000
Agent,555,1764349,1,goal,-0.3252,1.9121,0.1153,0.0573,0.0000,1.8071,0.8610,2.8909,403.0000,0.0000
Agent,556,1765387,1,goal,-0.0728,13.5588,0.2576,0.0826,0.0000,1.3633,0.9046,2.8673,1038.0000,0.0000
Agent,557,1766337,1,goal,0.1784,13.0786,0.1687,0.0857,0.0000,1.7650,0.8789,2.6053,950.0000,0.0000
Agent,558,1767121,1,goal,0.1488,24.4608,0.8021,0.1601,0.0000,1.6915,0.8750,2.5876,784.0000,0.0000
Agent,559,1767990,1,goal,0.0584,3.4174,0.1134,0.0350,0.0000,1.7871,0.8665,2.4435,869.0000,0.0000
Agent,560,1768891,1,goal,0.6121,6.0618,0.2279,0.0668,0.0000,1.7853,0.8846,2.8155,901.0000,0.0000
Agent,561,1769838,1,goal,-0.2282,20.5434,0.5511,0.0950,0.0000,1.3377,0.9219,2.4795,947.0000,0.0000
Agent,562,1770043,1,goal,2.2916,53.1934,0.7787,0.1645,0.0000,1.5711,0.8829,2.3913,205.0000,0.0000
Agent,563,1770351,1,goal,-0.1954,0.8748,0.0183,0.0190,0.0000,1.8410,0.8539,3.2727,308.0000,0.0000
Agent,564,1770963,1,goal,0.3419,17.9988,0.7108,0.1574,0.0000,1.8092,0.8709,2.7821,612.0000,0.0000
Agent,565,1771112,1,goal,0.1884,0.6107,0.1226,0.0612,0.0000,1.3296,0.8792,2.5882,149.0000,0.0000
Agent,566,1771314,1,goal,0.3977,13.1194,0.8044,0.2073,0.0000,1.3254,0.9257,2.6429,202.0000,0.0000
Agent,567,1776314,0,timeout,-0.1677,2.0821,0.2397,0.0598,0.0000,1.3072,0.9242,2.7751,5000.0000,0.0000
Agent,568,1776470,1,goal,2.2807,16.0909,0.8160,0.2366,0.0000,1.3367,0.8846,2.5294,156.0000,0.0000
Agent,569,1776667,1,goal,0.9883,9.5701,0.3489,0.0885,0.0000,1.6342,0.8934,2.1500,197.0000,0.0000
Agent,570,1776773,1,goal,-1.6197,29.2884,1.8679,0.4292,0.0000,1.3459,0.8774,3.2500,106.0000,0.0000
Agent,571,1777003,1,goal,1.8298,23.3148,0.2207,0.0630,0.0000,1.6078,0.8652,3.2000,230.0000,0.0000
Agent,572,1777736,1,goal,0.2334,12.2873,0.6860,0.1212,0.0000,1.7262,0.8799,2.5862,733.0000,0.0000
Agent,573,1782736,0,timeout,-0.1181,0.9453,0.1007,0.0250,0.0000,1.7628,0.8690,2.8716,5000.0000,0.0000
Agent,574,1782912,1,goal,0.6596,7.1199,1.0774,0.1630,0.0000,1.2706,0.8864,2.7895,176.0000,0.0000
Agent,575,1782962,1,goal,3.3231,37.8421,5.3843,0.6990,0.0000,0.5004,0.9400,5.0000,50.0000,0.0000
Agent,576,1783337,1,goal,0.1261,24.2710,0.8621,0.2139,0.0000,1.7884,0.8667,2.7143,375.0000,0.0000
Agent,577,1783515,1,goal,0.5840,7.0297,0.5724,0.1376,0.0000,1.6839,0.8764,2.7143,178.0000,0.0000
Agent,578,1783950,1,goal,0.6347,6.7429,0.6005,0.1197,0.0000,1.7457,0.8851,2.6327,435.0000,0.0000
Agent,579,1784001,1,goal,5.3827,37.6334,2.0498,0.3406,0.0000,0.8902,0.9020,2.5000,51.0000,0.0000
Agent,580,1784117,1,goal,0.1941,58.6328,2.1324,0.4687,0.0000,1.5080,0.8879,2.7500,116.0000,0.0000
Agent,581,1785629,1,goal,0.1889,13.7247,0.2628,0.0631,0.0000,1.7585,0.8790,2.6758,1512.0000,0.0000
Agent,582,1788604,1,goal,-0.0037,6.0372,0.2199,0.0431,0.0000,1.6170,0.8978,2.7756,2975.0000,0.0000
Agent,583,1788864,1,goal,0.9157,8.0208,0.1211,0.0279,0.0000,1.6250,0.8577,3.0278,260.0000,0.0000
Agent,584,1790083,1,goal,-0.0623,9.8629,0.4556,0.1236,0.0000,1.5957,0.9130,2.5238,1219.0000,0.0000
Agent,585,1790495,1,goal,1.2098,16.5518,0.2038,0.0516,0.0000,1.6684,0.8835,2.5745,412.0000,0.0000
Agent,586,1791976,1,goal,0.2216,8.6591,0.3256,0.0635,0.0000,1.7430,0.8832,2.5930,1481.0000,0.0000
Agent,587,1796976,0,timeout,-0.0958,2.1819,0.1481,0.0344,0.0000,0.4665,0.9824,2.8161,5000.0000,0.0000
Agent,588,1797128,1,goal,2.6671,26.2587,0.3448,0.0913,0.0000,1.4665,0.8750,2.3333,152.0000,0.0000
Agent,589,1797362,1,goal,-1.0275,13.4600,0.4526,0.1418,0.0000,1.4791,0.8675,2.5667,234.0000,0.0000
Agent,590,1797624,1,goal,-0.5700,22.9836,0.6742,0.2604,0.0000,1.5779,0.8855,2.4483,262.0000,0.0000
Agent,591,1802624,0,timeout,-0.0982,1.0304,0.0740,0.0162,0.0000,1.8019,0.8690,2.6330,5000.0000,0.0000
Agent,592,1802938,1,goal,-0.1383,3.7234,0.6034,0.1470,0.0000,1.5454,0.8854,3.0286,314.0000,0.0000
Agent,593,1803824,1,goal,0.0564,15.5344,0.7050,0.1900,0.0000,1.3430,0.9041,2.7262,886.0000,0.0000
Agent,594,1803872,1,goal,10.3701,59.7414,1.3447,0.3392,0.0000,0.7304,0.9167,3.3333,48.0000,0.0000
Agent,595,1804187,1,goal,-0.1783,11.0271,0.6245,0.0978,0.0000,1.6432,0.8921,2.8788,315.0000,0.0000
Agent,596,1805031,1,goal,0.2490,15.0982,0.3389,0.0951,0.0000,1.5918,0.9005,2.7108,844.0000,0.0000
