agent_id,episode_id,training_step,success,end_reason,failure_mode,episode_reward,final_goal_error
Agent,1195,2429853,1,goal,none,4.9842,3.0238
Agent,1196,2429904,1,goal,none,4.9898,3.7765
Agent,1197,2434904,0,timeout,timeout,-0.9999,25.6721
Agent,1198,2435059,1,goal,none,4.9690,2.6359
Agent,1199,2440059,0,timeout,timeout,-0.9999,25.6684
Agent,1200,2440493,1,goal,none,4.9132,3.8764
Agent,1201,2441164,1,goal,none,4.8658,11.2114
Agent,1202,2441445,1,goal,none,4.9438,8.1288
Agent,1203,2446445,0,timeout,timeout,-0.9999,25.6723
Agent,1204,2447011,1,goal,none,4.8868,10.4002
Agent,1205,2447944,1,goal,none,4.8134,12.3822
Agent,1206,2448266,1,goal,none,4.9356,6.8166
Agent,1207,2448637,1,goal,none,4.9258,9.3703
Agent,1208,2448752,1,goal,none,4.9770,3.9507
Agent,1209,2448832,1,goal,none,4.9840,2.8430
Agent,1210,2448944,1,goal,none,4.9776,8.6766
Agent,1211,2449258,1,goal,none,4.9372,9.3436
Agent,1212,2449410,1,goal,none,4.9696,3.5360
Agent,1213,2449554,1,goal,none,4.9712,6.9060
Agent,1214,2449610,1,goal,none,4.9888,11.5568
Agent,1215,2449741,1,goal,none,4.9738,5.2672
Agent,1216,2452681,1,goal,none,4.4120,11.7519
Agent,1217,2457681,0,timeout,timeout,-0.9999,25.6706
Agent,1218,2457802,1,goal,none,4.9758,9.6420
Agent,1219,2457923,1,goal,none,4.9758,4.2850
Agent,1220,2462923,0,timeout,timeout,-0.9999,25.6712
Agent,1221,2464003,1,goal,none,4.7840,12.1295
Agent,1222,2468636,1,goal,none,4.0734,12.1280
Agent,1223,2468816,1,goal,none,4.9640,6.8055
Agent,1224,2468934,1,goal,none,4.9764,3.9764
Agent,1225,2469010,1,goal,none,4.9848,10.9916
Agent,1226,2469397,1,goal,none,4.9226,11.7519
Agent,1227,2469537,1,goal,none,4.9720,5.5619
Agent,1228,2469803,1,goal,none,4.9468,12.3914
Agent,1229,2470186,1,goal,none,4.9234,11.6239
Agent,1230,2470239,1,goal,none,4.9894,4.0050
Agent,1231,2470326,1,goal,none,4.9826,12.1682
Agent,1232,2470476,1,goal,none,4.9700,6.0567
Agent,1233,2470946,1,goal,none,4.9060,12.0682
Agent,1234,2471286,1,goal,none,4.9320,9.5943
Agent,1235,2471541,1,goal,none,4.9490,2.8310
Agent,1236,2471709,1,goal,none,4.9664,6.9249
Agent,1237,2471883,1,goal,none,4.9652,11.3501
Agent,1238,2476883,0,timeout,timeout,-0.9999,24.0006
Agent,1239,2477058,1,goal,none,4.9650,12.0920
Agent,1240,2477258,1,goal,none,4.9600,5.2173
Agent,1241,2482258,0,timeout,timeout,-0.9999,25.6679
Agent,1242,2487258,0,timeout,timeout,-0.9999,25.6723
Agent,1243,2487437,1,goal,none,4.9642,6.6851
Agent,1244,2488160,1,goal,none,4.8554,11.8008
Agent,1245,2488731,1,goal,none,4.8858,7.4473
Agent,1246,2489112,1,goal,none,4.9238,11.7460
Agent,1247,2489293,1,goal,none,4.9638,4.3335
Agent,1248,2489600,1,goal,none,4.9386,2.5457
Agent,1249,2489737,1,goal,none,4.9726,11.4970
Agent,1250,2490053,1,goal,none,4.9368,12.3920
Agent,1251,2491126,1,goal,none,4.7854,6.1039
Agent,1252,2496126,0,timeout,timeout,-0.9999,25.6692
Agent,1253,2496197,1,goal,none,4.9858,2.5808
Agent,1254,2496249,1,goal,none,4.9896,10.8261
