agent_id,episode_id,training_step,success,end_reason,episode_reward,episode_length,time_to_goal,start_block_goal_distance,final_block_goal_distance,normalized_block_progress,final_goal_error,start_block_x,start_block_y,start_block_z,end_block_x,end_block_y,end_block_z,goal_x,goal_y,goal_z
Agent,424,1728590,0,timeout,-0.9999,5000,-1,10.4952,24.0691,-1.2934,24.0691,-6.1182,1.0000,-2.0349,-8.5424,0.3750,11.9986,-0.0002,-0.0300,-10.5000
Agent,425,1733590,0,timeout,-0.9999,5000,-1,16.1742,24.5157,-0.5157,24.5157,-5.2492,1.0000,-3.5369,-12.1256,0.3750,9.4305,10.5000,-0.0300,-0.0002
Agent,426,1734315,1,goal,4.8550,725,725,13.2136,7.6494,0.4211,7.6494,0.5510,1.0000,2.6619,-7.2162,0.3750,-7.9944,-0.0002,-0.0300,-10.5000
Agent,427,1739315,0,timeout,-0.9999,5000,-1,14.0058,13.2432,0.0544,13.2432,2.0760,1.0000,-3.3127,-12.1252,0.3750,5.1901,0.0002,-0.0300,10.5000
Agent,428,1739458,1,goal,4.9714,143,143,6.9019,3.5590,0.4844,3.5590,1.2531,1.0000,-3.7914,-2.5187,0.3750,-8.0182,-0.0002,-0.0300,-10.5000
Agent,429,1743187,1,goal,4.2542,3729,3729,6.7776,3.4106,0.4968,3.4106,1.0120,1.0000,-3.8780,2.2775,0.3750,-7.9940,-0.0002,-0.0300,-10.5000
Agent,430,1748187,0,timeout,-0.9999,5000,-1,7.0180,13.4780,-0.9205,13.4780,-1.1708,1.0000,-3.6574,-12.1255,0.3750,-4.6289,-0.0002,-0.0300,-10.5000
Agent,431,1753187,0,timeout,-0.9999,5000,-1,8.5577,14.7720,-0.7262,14.7720,3.7536,1.0000,2.8786,12.1266,0.3750,2.0741,0.0002,-0.0300,10.5000
Agent,432,1753417,1,goal,4.9540,230,230,14.5810,7.6457,0.4756,7.6457,2.8704,1.0000,-5.7249,-7.9688,0.3750,-7.2030,-10.5000,-0.0300,0.0002
Agent,433,1754130,1,goal,4.8574,713,713,7.7848,4.0181,0.4839,4.0181,5.8677,1.0000,-5.4890,3.1183,0.3750,-7.9988,-0.0002,-0.0300,-10.5000
Agent,434,1754251,1,goal,4.9758,121,121,10.7138,2.6772,0.7501,2.6772,6.0759,1.0000,-1.7361,0.7878,0.3750,-7.9736,-0.0002,-0.0300,-10.5000
Agent,435,1759251,0,timeout,-0.9999,5000,-1,8.3068,15.9291,-0.9176,15.9291,2.4882,1.0000,2.6418,12.1250,0.3750,0.1771,0.0002,-0.0300,10.5000
Agent,436,1764251,0,timeout,-0.9999,5000,-1,15.1651,16.2550,-0.0719,16.2550,-3.3349,1.0000,6.1245,-0.3203,0.3750,12.1235,10.5000,-0.0300,-0.0002
Agent,437,1765776,1,goal,4.6950,1525,1525,12.5639,4.1448,0.6701,4.1448,3.8847,1.0000,1.4037,3.3915,0.3750,-8.1523,-0.0002,-0.0300,-10.5000
Agent,438,1770776,0,timeout,-0.9999,5000,-1,8.0731,23.9568,-1.9675,23.9568,-2.1408,1.0000,-2.7843,-7.8632,0.3750,12.1260,-0.0002,-0.0300,-10.5000
Agent,439,1771818,1,goal,4.7916,1042,1042,14.1508,6.3763,0.5494,6.3763,-2.6916,1.0000,5.0165,8.0181,0.3750,5.8592,10.5000,-0.0300,-0.0002
Agent,440,1776818,0,timeout,-0.9999,5000,-1,12.8530,16.0581,-0.2494,16.0581,-3.6950,1.0000,-1.7672,-12.1257,0.3750,-0.0196,0.0002,-0.0300,10.5000
Agent,441,1777829,1,goal,4.7978,1011,1011,13.4851,4.5279,0.6642,4.5279,0.3711,1.0000,-2.9405,3.7929,0.3750,8.0601,0.0002,-0.0300,10.5000
Agent,442,1782829,0,timeout,-0.9999,5000,-1,9.7610,24.3456,-1.4942,24.3456,0.7972,1.0000,0.2673,-12.1257,0.3750,8.9788,10.5000,-0.0300,-0.0002
Agent,443,1787829,0,timeout,-0.9999,5000,-1,7.4749,25.3871,-2.3963,25.3871,5.8419,1.0000,-5.7547,-12.1252,0.3750,-11.5084,10.5000,-0.0300,-0.0002
Agent,444,1792829,0,timeout,-0.9999,5000,-1,14.7082,15.0848,-0.0256,15.0848,5.4766,1.0000,-3.1117,-12.1250,0.3750,1.5352,0.0002,-0.0300,10.5000
Agent,445,1797829,0,timeout,-0.9999,5000,-1,14.9011,23.5652,-0.5814,23.5652,-4.1565,1.0000,3.7725,-6.5748,0.3750,12.1258,-0.0002,-0.0300,-10.5000
Agent,446,1802829,0,timeout,-0.9999,5000,-1,8.4043,23.4598,-1.7914,23.4598,4.3631,1.0000,3.3911,-6.3569,0.3750,-12.0784,0.0002,-0.0300,10.5000
Agent,447,1807829,0,timeout,-0.9999,5000,-1,10.2789,24.1912,-1.3535,24.1912,4.8189,1.0000,1.4792,8.6606,0.3750,-12.0843,0.0002,-0.0300,10.5000
Agent,448,1812829,0,timeout,-0.9999,5000,-1,14.6483,12.6767,0.1346,12.6767,4.0327,1.0000,1.5204,-6.8279,0.3750,-12.1263,-10.5000,-0.0300,0.0002
Agent,449,1813567,1,goal,4.8524,738,738,11.1843,9.9281,0.1123,9.9281,0.1060,1.0000,3.3973,-8.0038,0.3750,9.6008,-10.5000,-0.0300,0.0002
Agent,450,1818567,0,timeout,-0.9999,5000,-1,13.3185,16.7640,-0.2587,16.7640,-2.6117,1.0000,-2.0989,-1.0700,0.3750,-12.1246,10.5000,-0.0300,-0.0002
Agent,451,1823567,0,timeout,-0.9999,5000,-1,13.6130,19.0064,-0.3962,19.0064,-3.4359,1.0000,2.6320,12.1252,0.3750,4.1307,-0.0002,-0.0300,-10.5000
Agent,452,1823784,1,goal,4.9566,217,217,7.8409,2.5615,0.6733,2.5615,-2.7504,1.0000,-0.6018,-8.0077,0.3750,0.4311,-10.5000,-0.0300,0.0002
Agent,453,1828784,0,timeout,-0.9999,5000,-1,8.5739,21.8022,-1.5429,21.8022,1.9857,1.0000,2.2230,10.1243,0.3750,-8.8048,0.0002,-0.0300,10.5000
Agent,454,1833784,0,timeout,-0.9999,5000,-1,11.9277,21.0999,-0.7690,21.0999,2.2753,1.0000,-1.1633,12.1250,0.3750,-6.7635,0.0002,-0.0300,10.5000
Agent,455,1838784,0,timeout,-0.9999,5000,-1,17.6604,23.1052,-0.3083,23.1052,-5.8984,1.0000,6.1144,-10.6842,0.3750,9.9826,-0.0002,-0.0300,-10.5000
Agent,456,1843784,0,timeout,-0.9999,5000,-1,14.3109,22.7286,-0.5882,22.7286,1.7938,1.0000,-3.6606,2.1285,0.3750,-12.1251,0.0002,-0.0300,10.5000
Agent,457,1848784,0,timeout,-0.9999,5000,-1,10.7898,12.5184,-0.1602,12.5184,0.7748,1.0000,4.5582,7.4128,0.3750,-12.1252,10.5000,-0.0300,-0.0002
Agent,458,1853784,0,timeout,-0.9999,5000,-1,17.5974,22.7707,-0.2940,22.7707,5.9257,1.0000,6.2293,11.3057,0.3750,6.5463,-10.5000,-0.0300,0.0002
Agent,459,1853999,1,goal,4.9570,215,215,5.7744,2.5345,0.5611,2.5345,5.1892,1.0000,2.0193,8.0823,0.3750,0.6436,10.5000,-0.0300,-0.0002
Agent,460,1858999,0,timeout,-0.9999,5000,-1,13.8921,16.6096,-0.1956,16.6096,-5.8226,1.0000,2.0709,-11.4833,0.3750,1.4938,-0.0002,-0.0300,-10.5000
Agent,461,1863999,0,timeout,-0.9999,5000,-1,9.7613,21.8236,-1.2357,21.8236,-1.2396,1.0000,2.9100,7.6406,0.3750,12.1254,-10.5000,-0.0300,0.0002
Agent,462,1864305,1,goal,4.9388,306,306,6.7819,2.9366,0.5670,2.9366,-2.3065,1.0000,4.2061,-1.4856,0.3750,7.9996,0.0002,-0.0300,10.5000
Agent,463,1865346,1,goal,4.7918,1041,1041,5.9989,7.4577,-0.2432,7.4577,5.5875,1.0000,-3.2855,7.9881,0.3750,-7.0104,10.5000,-0.0300,-0.0002
Agent,464,1870346,0,timeout,-0.9999,5000,-1,12.7401,23.4901,-0.8438,23.4901,-1.1288,1.0000,-5.1010,-9.6141,0.3750,-12.1264,10.5000,-0.0300,-0.0002
Agent,465,1875346,0,timeout,-0.9999,5000,-1,7.3257,23.7573,-2.2430,23.7573,5.8091,1.0000,-5.5319,-12.1262,0.3750,-7.2323,10.5000,-0.0300,-0.0002
Agent,466,1880346,0,timeout,-0.9999,5000,-1,15.4796,18.7411,-0.2107,18.7411,-4.8048,1.0000,4.1790,12.1255,0.3750,3.7840,-0.0002,-0.0300,-10.5000
Agent,467,1880420,1,goal,4.9852,74,74,10.6143,2.7387,0.7420,2.7387,-0.4953,1.0000,-3.3923,-8.0528,0.3750,-1.1609,-10.5000,-0.0300,0.0002
Agent,468,1883437,1,goal,4.3966,3017,3017,14.6512,10.4285,0.2882,10.4285,2.1870,1.0000,3.9504,10.1205,0.3750,-8.0179,-0.0002,-0.0300,-10.5000
Agent,469,1885736,1,goal,4.5402,2299,2299,12.7556,10.0730,0.2103,10.0730,-3.7599,1.0000,-1.6452,-9.7732,0.3750,8.0956,0.0002,-0.0300,10.5000
Agent,470,1886388,1,goal,4.8696,652,652,8.3885,3.9418,0.5301,3.9418,-2.9314,1.0000,-3.4671,-7.9790,0.3727,-3.0032,-10.5000,-0.0300,0.0002
Agent,471,1891388,0,timeout,-0.9999,5000,-1,9.6767,16.0407,-0.6577,16.0407,-4.5760,1.0000,-2.0359,12.1256,0.3750,-0.0069,-0.0002,-0.0300,-10.5000
Agent,472,1896388,0,timeout,-0.9999,5000,-1,15.8116,21.3029,-0.3473,21.3029,0.7330,1.0000,5.2610,11.7532,0.3750,7.2625,-0.0002,-0.0300,-10.5000
Agent,473,1901388,0,timeout,-0.9999,5000,-1,12.8560,22.9660,-0.7864,22.9660,6.1229,1.0000,-0.7573,-12.1263,0.3750,-8.9992,0.0002,-0.0300,10.5000
Agent,474,1906388,0,timeout,-0.9999,5000,-1,15.7190,10.7770,0.3144,10.7770,-1.6379,1.0000,-5.0995,-9.7743,0.3750,5.9790,0.0002,-0.0300,10.5000
Agent,475,1911388,0,timeout,-0.9999,5000,-1,8.5118,23.8426,-1.8011,23.8426,3.6835,1.0000,-4.9927,-10.0271,0.3750,-12.1223,10.5000,-0.0300,-0.0002
Agent,476,1916388,0,timeout,-0.9999,5000,-1,14.9854,23.1356,-0.5439,23.1356,4.3963,1.0000,1.2661,12.1236,0.3750,-4.8235,-10.5000,-0.0300,0.0002
Agent,477,1921388,0,timeout,-0.9999,5000,-1,16.5244,23.6651,-0.4321,23.6651,5.8674,1.0000,2.0253,12.1265,0.3750,-6.9217,-10.5000,-0.0300,0.0002
Agent,478,1921701,1,goal,4.9374,313,313,16.3656,11.1334,0.3197,11.1334,-5.5223,1.0000,-4.8713,-10.8446,0.3750,8.0141,0.0002,-0.0300,10.5000
Agent,479,1921930,1,goal,4.9542,229,229,5.6914,4.7530,0.1649,4.7530,-2.3351,1.0000,-5.4128,-4.0151,0.3750,-7.9885,-0.0002,-0.0300,-10.5000
Agent,480,1922274,1,goal,4.9312,344,344,8.1693,5.1633,0.3680,5.1633,-5.6637,1.0000,4.7037,-4.5124,0.3750,8.0236,0.0002,-0.0300,10.5000
Agent,481,1927274,0,timeout,-0.9999,5000,-1,12.9148,23.0505,-0.7848,23.0505,-1.6813,1.0000,2.2634,-4.3891,0.3750,12.1252,-0.0002,-0.0300,-10.5000
Agent,482,1932274,0,timeout,-0.9999,5000,-1,17.0118,22.7396,-0.3367,22.7396,4.7709,1.0000,-5.7966,-2.2739,0.3750,-12.1219,0.0002,-0.0300,10.5000
Agent,483,1932947,1,goal,4.8654,673,673,12.5399,3.7481,0.7011,3.7481,-2.0419,1.0000,-1.8296,-2.8014,0.3750,8.0434,0.0002,-0.0300,10.5000
Agent,484,1937947,0,timeout,-0.9999,5000,-1,8.2985,15.4090,-0.8568,15.4090,-3.7663,1.0000,-3.1774,-12.1247,0.3750,-0.9990,-0.0002,-0.0300,-10.5000
Agent,485,1938398,1,goal,4.9098,451,451,13.5151,9.0942,0.3271,9.0942,-3.5249,1.0000,-2.5065,-8.7436,0.3750,8.0330,0.0002,-0.0300,10.5000
Agent,486,1943398,0,timeout,-0.9999,5000,-1,8.7476,23.6669,-1.7055,23.6669,-4.0244,1.0000,-2.8016,6.9285,0.3750,12.1264,-0.0002,-0.0300,-10.5000
Agent,487,1943817,1,goal,4.9162,419,419,5.6797,3.6295,0.3610,3.6295,-5.0875,1.0000,1.3796,-8.0179,0.3750,2.6172,-10.5000,-0.0300,0.0002
Agent,488,1946479,1,goal,4.4676,2662,2662,9.4644,4.8640,0.4861,4.8640,-5.0431,1.0000,2.5577,-4.1363,0.3750,7.9734,0.0002,-0.0300,10.5000
Agent,489,1951401,1,goal,4.0157,4922,4922,15.5267,3.4657,0.7768,3.4657,1.1533,1.0000,4.9495,2.3516,0.3750,-7.9868,-0.0002,-0.0300,-10.5000
Agent,490,1956401,0,timeout,-0.9999,5000,-1,12.3813,22.4030,-0.8094,22.4030,-0.4445,1.0000,-5.6970,-8.4154,0.3750,-11.9975,10.5000,-0.0300,-0.0002
Agent,491,1957174,1,goal,4.8454,773,773,11.5816,4.9244,0.5748,4.9244,0.3816,1.0000,-3.8289,-8.0115,0.3750,-4.2299,-10.5000,-0.0300,0.0002
Agent,492,1962174,0,timeout,-0.9999,5000,-1,17.5313,22.1643,-0.2643,22.1643,5.2309,1.0000,6.2009,12.1259,0.3750,8.0485,-0.0002,-0.0300,-10.5000
Agent,493,1967174,0,timeout,-0.9999,5000,-1,10.2361,16.9843,-0.6593,16.9843,-5.0267,1.0000,1.6430,12.1251,0.3750,-1.3865,0.0002,-0.0300,10.5000
Agent,494,1972174,0,timeout,-0.9999,5000,-1,14.0312,23.9647,-0.7080,23.9647,-2.8107,1.0000,-4.3176,-12.1257,0.3750,-7.8882,10.5000,-0.0300,-0.0002
Agent,495,1977174,0,timeout,-0.9999,5000,-1,11.1952,25.0304,-1.2358,25.0304,-0.6158,1.0000,-0.6307,10.6971,0.3750,-12.1260,0.0002,-0.0300,10.5000
Agent,496,1982174,0,timeout,-0.9999,5000,-1,16.9641,22.6759,-0.3367,22.6759,-5.6349,1.0000,5.4678,-1.4632,0.3750,12.1250,-0.0002,-0.0300,-10.5000
Agent,497,1982467,1,goal,4.9414,293,293,5.0058,2.7080,0.4590,2.7080,-5.6288,1.0000,0.5186,-7.9803,0.3750,0.9059,-10.5000,-0.0300,0.0002
Agent,498,1987467,0,timeout,-0.9999,5000,-1,14.3199,14.1319,0.0131,14.1319,6.2318,1.0000,2.3515,12.1265,0.3750,-3.2552,-0.0002,-0.0300,-10.5000
Agent,499,1987676,1,goal,4.9582,209,209,6.0873,7.0841,-0.1637,7.0841,5.4648,1.0000,3.2620,7.9750,0.3731,-6.6067,10.5000,-0.0300,-0.0002
Agent,500,1992676,0,timeout,-0.9999,5000,-1,8.8357,24.1715,-1.7357,24.1715,0.4319,1.0000,1.7352,8.5053,0.3750,-12.1222,0.0002,-0.0300,10.5000
Agent,501,1997676,0,timeout,-0.9999,5000,-1,14.4851,23.2678,-0.6063,23.2678,2.6398,1.0000,6.0089,12.1249,0.3750,-5.4165,-10.5000,-0.0300,0.0002
Agent,502,1998440,1,goal,4.8472,764,764,8.1938,7.3379,0.1045,7.3379,5.9988,1.0000,-5.0146,6.8880,0.3750,-8.0034,-0.0002,-0.0300,-10.5000
Agent,503,1999387,1,goal,4.8106,947,947,12.4914,10.4239,0.1655,10.4239,4.4619,1.0000,1.1217,10.1094,0.3750,-7.9919,-0.0002,-0.0300,-10.5000
Agent,504,2000688,1,goal,4.7398,1301,1301,7.8482,4.9542,0.3687,4.9542,-6.0378,1.0000,5.5932,-4.2501,0.3750,7.9870,0.0002,-0.0300,10.5000
Agent,505,2001358,1,goal,4.8660,670,670,13.5904,5.6614,0.5834,5.6614,2.8832,1.0000,-2.1277,-7.9686,0.3750,-5.0475,-10.5000,-0.0300,0.0002
Agent,506,2006358,0,timeout,-0.9999,5000,-1,9.7898,25.1540,-1.5694,25.1540,-1.8793,1.0000,-4.5233,12.1265,0.3750,10.9822,-10.5000,-0.0300,0.0002
Agent,507,2011358,0,timeout,-0.9999,5000,-1,11.0009,25.2852,-1.2985,25.2852,0.0774,1.0000,2.8425,12.1253,0.3750,-11.2813,-10.5000,-0.0300,0.0002
Agent,508,2011717,1,goal,4.9282,359,359,14.5883,6.1010,0.5818,6.1010,-3.8878,1.0000,2.1793,8.2273,0.3750,5.6471,10.5000,-0.0300,-0.0002
Agent,509,2016717,0,timeout,-0.9999,5000,-1,14.2410,21.3821,-0.5014,21.3821,4.1547,1.0000,-3.0826,-12.1263,0.3750,-7.1062,0.0002,-0.0300,10.5000
Agent,510,2021717,0,timeout,-0.9999,5000,-1,14.1389,24.0229,-0.6991,24.0229,-2.3553,1.0000,5.7953,-12.1259,0.3750,-8.0628,10.5000,-0.0300,-0.0002
Agent,511,2026717,0,timeout,-0.9999,5000,-1,12.8711,23.7181,-0.8427,23.7181,-1.5187,1.0000,-4.4896,-12.1258,0.3750,-7.1036,10.5000,-0.0300,-0.0002
Agent,512,2031717,0,timeout,-0.9999,5000,-1,13.1144,25.3016,-0.9293,25.3016,0.9974,1.0000,6.2240,11.7049,0.3750,12.1225,-10.5000,-0.0300,0.0002
Agent,513,2032024,1,goal,4.9386,307,307,14.7956,3.1495,0.7871,3.1495,5.9761,1.0000,2.9957,2.0465,0.3750,-8.1406,-0.0002,-0.0300,-10.5000
Agent,514,2037024,0,timeout,-0.9999,5000,-1,14.4319,25.6733,-0.7789,25.6733,-3.1691,1.0000,4.5135,-12.1269,0.3750,-12.1236,10.5000,-0.0300,-0.0002
Agent,515,2042024,0,timeout,-0.9999,5000,-1,17.2560,14.1182,0.1818,14.1182,-5.8604,1.0000,5.3893,3.2758,0.3750,12.1229,10.5000,-0.0300,-0.0002
Agent,516,2047024,0,timeout,-0.9999,5000,-1,9.5977,22.8103,-1.3766,22.8103,-2.7902,1.0000,-1.3747,-2.8725,0.3750,12.1251,-0.0002,-0.0300,-10.5000
Agent,517,2047715,1,goal,4.8618,691,691,10.7359,7.4258,0.3083,7.4258,0.1689,1.0000,-0.6110,-8.0042,0.3750,-6.9818,-10.5000,-0.0300,0.0002
Agent,518,2047832,1,goal,4.9766,117,117,10.9486,4.4564,0.5930,4.4564,0.3995,1.0000,-0.1057,-8.0252,0.3750,3.6841,-10.5000,-0.0300,0.0002
Agent,519,2048307,1,goal,4.9050,475,475,7.1985,4.7888,0.3347,4.7888,-5.5066,1.0000,-5.0815,-8.0028,0.3750,-4.0659,-10.5000,-0.0300,0.0002
Agent,520,2053307,0,timeout,-0.9999,5000,-1,16.4431,25.2473,-0.5354,25.2473,-0.1676,1.0000,5.9099,12.1255,0.3750,11.6411,-0.0002,-0.0300,-10.5000
Agent,521,2058307,0,timeout,-0.9999,5000,-1,16.1046,14.4084,0.1053,14.4084,5.3798,1.0000,2.4765,-2.7224,0.3750,-12.1219,-10.5000,-0.0300,0.0002
Agent,522,2063307,0,timeout,-0.9999,5000,-1,13.3195,17.8074,-0.3369,17.8074,-2.7394,1.0000,2.4941,12.1255,0.3750,2.5347,-0.0002,-0.0300,-10.5000
Agent,523,2068307,0,timeout,-0.9999,5000,-1,16.8517,22.7661,-0.3510,22.7661,-5.5262,1.0000,-5.1071,-8.7636,0.3750,12.1260,10.5000,-0.0300,-0.0002
Agent,524,2073307,0,timeout,-0.9999,5000,-1,12.9958,23.0260,-0.7718,23.0260,-2.3280,1.0000,-1.8091,-12.1251,0.3750,4.2586,10.5000,-0.0300,-0.0002
Agent,525,2078307,0,timeout,-0.9999,5000,-1,14.3171,13.6138,0.0491,13.6138,1.5326,1.0000,3.6975,12.1263,0.3750,-4.3259,-0.0002,-0.0300,-10.5000
Agent,526,2083307,0,timeout,-0.9999,5000,-1,7.2191,25.0957,-2.4763,25.0957,-3.4409,1.0000,-1.1056,11.4681,0.3750,12.1259,-10.5000,-0.0300,0.0002
Agent,527,2088307,0,timeout,-0.9999,5000,-1,12.9949,21.3660,-0.6442,21.3660,-1.4495,1.0000,-5.0017,-7.5568,0.3750,11.4144,10.5000,-0.0300,-0.0002
Agent,528,2089347,1,goal,4.7920,1040,1040,13.5524,4.1915,0.6907,4.1915,-1.7714,1.0000,-2.8966,3.3405,0.3750,8.0005,0.0002,-0.0300,10.5000
Agent,529,2094347,0,timeout,-0.9999,5000,-1,11.4167,16.0409,-0.4050,16.0409,-0.7819,1.0000,-1.4142,-0.0276,0.3750,12.0958,10.5000,-0.0300,-0.0002
Agent,530,2097429,1,goal,4.3836,3082,3082,13.1841,8.1943,0.3785,8.1943,-2.3276,1.0000,2.8654,8.1834,0.3750,7.8493,10.5000,-0.0300,-0.0002
Agent,531,2100222,1,goal,4.4414,2793,2793,13.9354,12.3866,0.1111,12.3866,3.1749,1.0000,3.0297,12.1254,0.3750,-8.0030,-0.0002,-0.0300,-10.5000
Agent,532,2105222,0,timeout,-0.9999,5000,-1,16.9332,23.3211,-0.3772,23.3211,-5.7660,1.0000,-5.3878,-12.1252,0.3750,-9.4169,0.0002,-0.0300,10.5000
Agent,533,2108315,1,goal,4.3814,3093,3093,7.7870,8.9741,-0.1524,8.9741,-3.0528,1.0000,2.0291,-7.9979,0.3750,-8.6085,-10.5000,-0.0300,0.0002
Agent,534,2113315,0,timeout,-0.9999,5000,-1,16.2144,14.9169,0.0800,14.9169,-5.4229,1.0000,-4.7458,-12.1264,0.3750,1.8227,0.0002,-0.0300,10.5000
Agent,535,2118315,0,timeout,-0.9999,5000,-1,11.7622,23.7788,-1.0216,23.7788,5.3018,1.0000,0.0510,-7.3063,0.3750,-12.1248,0.0002,-0.0300,10.5000
Agent,536,2123315,0,timeout,-0.9999,5000,-1,16.5147,25.2056,-0.5263,25.2056,5.3472,1.0000,-5.0911,11.1013,0.3750,-12.1257,0.0002,-0.0300,10.5000
Agent,537,2124461,1,goal,4.7708,1146,1146,10.5851,12.3578,-0.1675,12.3578,4.9573,1.0000,-1.2045,12.1256,0.3750,-8.1514,-0.0002,-0.0300,-10.5000
Agent,538,2125803,1,goal,4.7316,1342,1342,5.5012,7.0945,-0.2896,7.0945,5.7910,1.0000,-2.6511,8.0090,0.3750,-6.6307,10.5000,-0.0300,-0.0002
Agent,539,2130728,1,goal,4.0151,4925,4925,16.4039,12.3308,0.2483,12.3308,-5.0678,1.0000,5.0661,8.2816,0.3750,12.1226,10.5000,-0.0300,-0.0002
Agent,540,2131582,1,goal,4.8292,854,854,12.9170,9.9407,0.2304,9.9407,2.7724,1.0000,2.0738,9.6620,0.3750,-8.1988,-0.0002,-0.0300,-10.5000
Agent,541,2136582,0,timeout,-0.9999,5000,-1,8.2325,25.0089,-2.0378,25.0089,-5.0511,1.0000,6.0849,11.3689,0.3750,-12.1255,-10.5000,-0.0300,0.0002
Agent,542,2141582,0,timeout,-0.9999,5000,-1,10.9030,13.4357,-0.2323,13.4357,-1.0203,1.0000,0.3062,12.0725,0.3750,-4.6175,-0.0002,-0.0300,-10.5000
Agent,543,2146582,0,timeout,-0.9999,5000,-1,7.4596,25.3395,-2.3969,25.3395,-3.3014,1.0000,-3.8904,-11.4008,0.3750,12.1264,-0.0002,-0.0300,-10.5000
Agent,544,2146681,1,goal,4.9802,99,99,9.5357,3.4088,0.6425,3.4088,-2.9397,1.0000,1.4875,-2.5054,0.3750,8.2246,0.0002,-0.0300,10.5000
Agent,545,2151681,0,timeout,-0.9999,5000,-1,11.2532,17.4335,-0.5492,17.4335,-0.6670,1.0000,0.9335,-2.0316,0.3750,-12.1132,10.5000,-0.0300,-0.0002
Agent,546,2151857,1,goal,4.9648,176,176,8.3095,7.2997,0.1215,7.2997,-3.0999,1.0000,-3.6364,-8.0055,0.3744,6.8486,-10.5000,-0.0300,0.0002
Agent,547,2152933,1,goal,4.7848,1076,1076,13.0921,6.3502,0.5150,6.3502,4.0386,1.0000,1.9109,5.8240,0.3750,-8.0021,-0.0002,-0.0300,-10.5000
Agent,548,2157933,0,timeout,-0.9999,5000,-1,15.0402,23.1569,-0.5397,23.1569,4.3026,1.0000,2.4557,12.0540,0.3750,-5.2338,-10.5000,-0.0300,0.0002
Agent,549,2160982,1,goal,4.3902,3049,3049,11.2143,2.5375,0.7737,2.5375,-3.9726,1.0000,0.0637,-0.3832,0.3750,8.0246,0.0002,-0.0300,10.5000
Agent,550,2165982,0,timeout,-0.9999,5000,-1,11.7046,20.6599,-0.7651,20.6599,0.7742,1.0000,-1.1335,-12.1253,0.3750,-6.2224,0.0002,-0.0300,10.5000
Agent,551,2167917,1,goal,4.6130,1935,1935,16.7400,11.8814,0.2902,11.8814,4.6288,1.0000,5.5542,11.6084,0.3750,-8.0015,-0.0002,-0.0300,-10.5000
Agent,552,2168062,1,goal,4.9710,145,145,9.8727,8.8600,0.1026,8.8600,-3.5458,1.0000,1.3438,-8.4993,0.3750,8.0316,0.0002,-0.0300,10.5000
Agent,553,2168376,1,goal,4.9372,314,314,10.8410,11.7742,-0.0861,11.7742,0.5220,1.0000,4.1115,7.9995,0.3740,-11.4987,10.5000,-0.0300,-0.0002
Agent,554,2171568,1,goal,4.3616,3192,3192,10.6919,2.6513,0.7520,2.6513,5.9405,1.0000,-1.6703,0.7836,0.3750,-7.9998,-0.0002,-0.0300,-10.5000
Agent,555,2176568,0,timeout,-0.9999,5000,-1,16.9052,11.9397,0.2937,11.9397,5.9646,1.0000,-3.6933,-7.6284,0.3750,-11.5819,-10.5000,-0.0300,0.0002
Agent,556,2181568,0,timeout,-0.9999,5000,-1,10.8552,25.4499,-1.3445,25.4499,-1.4303,1.0000,5.8753,12.1251,0.3750,-11.6460,-10.5000,-0.0300,0.0002
Agent,557,2181688,1,goal,4.9760,120,120,12.3593,3.4024,0.7247,3.4024,1.6147,1.0000,-2.2192,-8.0115,0.3750,-2.2844,-10.5000,-0.0300,0.0002
Agent,558,2182676,1,goal,4.8024,988,988,13.5422,4.3030,0.6823,4.3030,-2.9395,1.0000,1.3073,8.1001,0.3750,3.5483,10.5000,-0.0300,-0.0002
Agent,559,2187676,0,timeout,-0.9999,5000,-1,15.0943,24.1960,-0.6030,24.1960,2.6393,1.0000,-4.3260,8.5695,0.3750,-12.1241,0.0002,-0.0300,10.5000
Agent,560,2192676,0,timeout,-0.9999,5000,-1,11.2876,22.0720,-0.9554,22.0720,-0.7372,1.0000,-0.2731,-7.9387,0.3750,-12.1255,10.5000,-0.0300,-0.0002
Agent,561,2194213,1,goal,4.6926,1537,1537,15.1519,8.3362,0.4498,8.3362,5.5265,1.0000,3.5704,7.9351,0.3750,-7.9784,-0.0002,-0.0300,-10.5000
Agent,562,2199213,0,timeout,-0.9999,5000,-1,14.2955,23.7467,-0.6611,23.7467,2.4576,1.0000,5.9501,9.9134,0.3750,12.1259,-10.5000,-0.0300,0.0002
Agent,563,2199612,1,goal,4.9202,399,399,8.3395,5.3636,0.3568,5.3636,-2.9658,1.0000,2.7741,-4.7299,0.3750,8.0040,0.0002,-0.0300,10.5000
Agent,564,2201467,1,goal,4.6290,1855,1855,13.3782,3.1242,0.7665,3.1242,2.4880,1.0000,-3.0374,-8.0215,0.3750,-1.8581,-10.5000,-0.0300,0.0002
Agent,565,2206467,0,timeout,-0.9999,5000,-1,13.3680,12.5710,0.0596,12.5710,2.4650,1.0000,3.0911,-7.0250,0.3750,-12.0741,-10.5000,-0.0300,0.0002
Agent,566,2207756,1,goal,4.7422,1289,1289,12.7444,5.4718,0.5706,5.4718,-1.9274,1.0000,2.6302,8.0227,0.3750,4.8619,10.5000,-0.0300,-0.0002
Agent,567,2212756,0,timeout,-0.9999,5000,-1,10.8229,24.4267,-1.2570,24.4267,0.1514,1.0000,1.6193,12.0578,0.3750,9.3623,-10.5000,-0.0300,0.0002
