agent_id,episode_id,training_step,success,end_reason,start_block_goal_distance,final_block_goal_distance,normalized_block_progress,progress_rate,final_goal_error
Agent,1066,2284407,1,goal,10.4467,11.8439,-0.1337,-0.0001,11.8439
Agent,1067,2285243,1,goal,13.7341,11.8060,0.1404,0.0002,11.8060
Agent,1068,2285728,1,goal,15.5427,11.7141,0.2463,0.0005,11.7141
Agent,1069,2290728,0,timeout,16.4229,25.6707,-0.5631,-0.0001,25.6707
Agent,1070,2291155,1,goal,9.4734,12.3901,-0.3079,-0.0007,12.3901
Agent,1071,2291475,1,goal,16.8972,11.7875,0.3024,0.0009,11.7875
Agent,1072,2291675,1,goal,6.3652,3.8201,0.3999,0.0020,3.8201
Agent,1073,2296675,0,timeout,14.6731,25.6723,-0.7496,-0.0001,25.6723
Agent,1074,2296817,1,goal,9.1291,5.9177,0.3518,0.0025,5.9177
Agent,1075,2301817,0,timeout,16.8753,25.6709,-0.5212,-0.0001,25.6709
Agent,1076,2306817,0,timeout,17.3703,25.6692,-0.4778,-0.0001,25.6692
Agent,1077,2307057,1,goal,5.5524,2.8708,0.4830,0.0020,2.8708
Agent,1078,2307501,1,goal,17.0320,11.8203,0.3060,0.0007,11.8203
Agent,1079,2308164,1,goal,11.3999,11.8600,-0.0404,-0.0001,11.8600
Agent,1080,2308536,1,goal,9.0948,5.1914,0.4292,0.0012,5.1914
Agent,1081,2313536,0,timeout,16.5013,16.4231,0.0047,0.0000,16.4231
Agent,1082,2318536,0,timeout,13.9443,16.3672,-0.1738,0.0000,16.3672
Agent,1083,2318983,1,goal,13.6628,4.9404,0.6384,0.0014,4.9404
Agent,1084,2323983,0,timeout,16.7002,25.6723,-0.5372,-0.0001,25.6723
Agent,1085,2324300,1,goal,8.3460,6.1902,0.2583,0.0008,6.1902
Agent,1086,2324766,1,goal,14.6255,7.4052,0.4937,0.0011,7.4052
Agent,1087,2325754,1,goal,9.1012,11.9322,-0.3111,-0.0003,11.9322
Agent,1088,2326241,1,goal,12.6513,8.4521,0.3319,0.0007,8.4521
Agent,1089,2327295,1,goal,11.6775,11.7088,-0.0027,0.0000,11.7088
Agent,1090,2327601,1,goal,12.2673,11.8591,0.0333,0.0001,11.8591
Agent,1091,2328872,1,goal,12.4468,11.7884,0.0529,0.0000,11.7884
Agent,1092,2328908,1,goal,7.8922,6.9662,0.1173,0.0033,6.9662
Agent,1093,2329447,1,goal,15.6828,9.5234,0.3928,0.0007,9.5234
Agent,1094,2329843,1,goal,10.1745,7.5802,0.2550,0.0006,7.5802
Agent,1095,2330306,1,goal,15.1996,7.8251,0.4852,0.0010,7.8251
Agent,1096,2330413,1,goal,7.6994,2.6157,0.6603,0.0062,2.6157
Agent,1097,2330605,1,goal,12.4736,12.1273,0.0278,0.0001,12.1273
Agent,1098,2335605,0,timeout,14.4482,25.6386,-0.7745,-0.0002,25.6386
Agent,1099,2336057,1,goal,8.8298,8.9011,-0.0081,0.0000,8.9011
Agent,1100,2336377,1,goal,13.1243,10.9705,0.1641,0.0005,10.9705
Agent,1101,2341377,0,timeout,5.8288,25.6713,-3.4042,-0.0007,25.6713
Agent,1102,2341532,1,goal,5.3065,3.4833,0.3436,0.0022,3.4833
Agent,1103,2342227,1,goal,14.1820,6.6804,0.5290,0.0008,6.6804
Agent,1104,2342278,1,goal,7.4189,4.1972,0.4343,0.0085,4.1972
Agent,1105,2344130,1,goal,12.8676,12.3920,0.0370,0.0000,12.3920
Agent,1106,2344206,1,goal,8.4540,7.6162,0.0991,0.0013,7.6162
Agent,1107,2344408,1,goal,8.1526,6.5538,0.1961,0.0010,6.5538
Agent,1108,2349408,0,timeout,12.8859,25.6707,-0.9921,-0.0002,25.6707
Agent,1109,2350150,1,goal,15.0024,10.0951,0.3271,0.0004,10.0951
Agent,1110,2355150,0,timeout,14.8527,25.6724,-0.7285,-0.0001,25.6724
Agent,1111,2357209,1,goal,9.6618,10.0059,-0.0356,0.0000,10.0059
Agent,1112,2357382,1,goal,13.6315,10.0836,0.2603,0.0015,10.0836
Agent,1113,2357516,1,goal,7.7688,5.7675,0.2576,0.0019,5.7675
Agent,1114,2357717,1,goal,10.6068,8.9474,0.1564,0.0008,8.9474
Agent,1115,2358273,1,goal,16.2057,10.4997,0.3521,0.0006,10.4997
Agent,1116,2358572,1,goal,13.9839,10.6237,0.2403,0.0008,10.6237
Agent,1117,2358634,1,goal,12.1536,6.9787,0.4258,0.0069,6.9787
Agent,1118,2358722,1,goal,12.4253,10.1503,0.1831,0.0021,10.1503
Agent,1119,2363722,0,timeout,17.7392,25.6697,-0.4471,-0.0001,25.6697
Agent,1120,2363951,1,goal,6.0215,5.0528,0.1609,0.0007,5.0528
Agent,1121,2364167,1,goal,9.3982,11.0438,-0.1751,-0.0008,11.0438
Agent,1122,2364336,1,goal,12.1375,2.9644,0.7558,0.0045,2.9644
Agent,1123,2364535,1,goal,14.9680,5.9978,0.5993,0.0030,5.9978
Agent,1124,2369535,0,timeout,10.2423,25.6725,-1.5065,-0.0003,25.6725
Agent,1125,2369666,1,goal,9.5176,5.9199,0.3780,0.0029,5.9199
Agent,1126,2370056,1,goal,10.3030,12.3954,-0.2031,-0.0005,12.3954
Agent,1127,2370485,1,goal,13.3671,10.3903,0.2227,0.0005,10.3903
Agent,1128,2370842,1,goal,12.0792,6.9615,0.4237,0.0012,6.9615
Agent,1129,2370984,1,goal,9.0005,4.0700,0.5478,0.0039,4.0700
Agent,1130,2371623,1,goal,9.2727,10.4140,-0.1231,-0.0002,10.4140
Agent,1131,2371792,1,goal,10.5282,5.3567,0.4912,0.0029,5.3567
Agent,1132,2371835,1,goal,9.0749,6.4888,0.2850,0.0066,6.4888
Agent,1133,2371975,1,goal,10.3792,5.0221,0.5161,0.0037,5.0221
Agent,1134,2372087,1,goal,9.9028,5.1394,0.4810,0.0043,5.1394
Agent,1135,2374219,1,goal,9.6912,10.4784,-0.0812,0.0000,10.4784
Agent,1136,2374395,1,goal,13.0868,4.4774,0.6579,0.0037,4.4774
Agent,1137,2374786,1,goal,15.1379,11.8120,0.2197,0.0006,11.8120
Agent,1138,2375532,1,goal,15.3814,11.9099,0.2257,0.0003,11.9099
Agent,1139,2375675,1,goal,12.6602,6.2415,0.5070,0.0035,6.2415
Agent,1140,2375722,1,goal,9.9158,2.5491,0.7429,0.0158,2.5491
Agent,1141,2376003,1,goal,7.3634,11.1397,-0.5128,-0.0018,11.1397
Agent,1142,2376088,1,goal,13.4702,11.1372,0.1732,0.0020,11.1372
Agent,1143,2381088,0,timeout,8.7369,25.6660,-1.9376,-0.0004,25.6660
Agent,1144,2382068,1,goal,15.5745,8.0816,0.4811,0.0005,8.0816
Agent,1145,2385768,1,goal,13.7061,11.3732,0.1702,0.0000,11.3732
Agent,1146,2385945,1,goal,8.8307,6.9456,0.2135,0.0012,6.9456
Agent,1147,2386776,1,goal,13.7890,7.8838,0.4283,0.0005,7.8838
Agent,1148,2386835,1,goal,10.3277,3.3124,0.6793,0.0115,3.3124
Agent,1149,2386879,1,goal,8.1483,2.4797,0.6957,0.0158,2.4797
Agent,1150,2391879,0,timeout,13.2370,24.9372,-0.8839,-0.0002,24.9372
Agent,1151,2392091,1,goal,8.6425,10.9710,-0.2694,-0.0013,10.9710
Agent,1152,2392993,1,goal,11.7220,5.0824,0.5664,0.0006,5.0824
Agent,1153,2393222,1,goal,12.4160,10.4289,0.1600,0.0007,10.4289
Agent,1154,2393414,1,goal,8.4136,6.4404,0.2345,0.0012,6.4404
Agent,1155,2398414,0,timeout,17.1654,25.6697,-0.4954,-0.0001,25.6697
Agent,1156,2403414,0,timeout,13.7056,25.0706,-0.8292,-0.0002,25.0706
Agent,1157,2403854,1,goal,13.6147,11.8043,0.1330,0.0003,11.8043
Agent,1158,2404079,1,goal,9.2350,4.9474,0.4643,0.0021,4.9474
Agent,1159,2404809,1,goal,16.9502,11.8133,0.3031,0.0004,11.8133
Agent,1160,2404974,1,goal,11.7123,11.2812,0.0368,0.0002,11.2812
Agent,1161,2405114,1,goal,8.1389,5.9198,0.2727,0.0019,5.9198
Agent,1162,2405363,1,goal,14.3770,8.9518,0.3774,0.0015,8.9518
Agent,1163,2405702,1,goal,16.2933,9.0620,0.4438,0.0013,9.0620
Agent,1164,2406420,1,goal,5.7289,12.0040,-1.0953,-0.0015,12.0040
Agent,1165,2411420,0,timeout,10.7924,25.6704,-1.3786,-0.0003,25.6704
Agent,1166,2411578,1,goal,14.0403,4.0064,0.7147,0.0045,4.0064
Agent,1167,2412984,1,goal,13.3829,5.6071,0.5810,0.0004,5.6071
Agent,1168,2417984,0,timeout,14.9425,25.6725,-0.7181,-0.0001,25.6725
Agent,1169,2418162,1,goal,7.7695,6.3125,0.1875,0.0011,6.3125
Agent,1170,2418312,1,goal,14.7267,11.8174,0.1976,0.0013,11.8174
Agent,1171,2418775,1,goal,15.7597,7.9049,0.4984,0.0011,7.9049
Agent,1172,2418973,1,goal,12.9923,10.2171,0.2136,0.0011,10.2171
Agent,1173,2419268,1,goal,13.5489,4.0585,0.7005,0.0024,4.0585
Agent,1174,2419853,1,goal,16.1199,8.0910,0.4981,0.0009,8.0910
Agent,1175,2420063,1,goal,10.6252,9.9776,0.0610,0.0003,9.9776
Agent,1176,2421598,1,goal,9.8771,8.0896,0.1810,0.0001,8.0896
Agent,1177,2421655,1,goal,9.4031,7.0892,0.2461,0.0043,7.0892
Agent,1178,2421967,1,goal,11.4438,10.9928,0.0394,0.0001,10.9928
Agent,1179,2422139,1,goal,7.6555,9.3003,-0.2148,-0.0012,9.3003
Agent,1180,2422189,1,goal,6.1522,4.9423,0.1967,0.0039,4.9423
Agent,1181,2422562,1,goal,12.4584,10.8536,0.1288,0.0003,10.8536
Agent,1182,2422838,1,goal,7.3013,11.1980,-0.5337,-0.0019,11.1980
Agent,1183,2423057,1,goal,15.9345,10.0529,0.3691,0.0017,10.0529
Agent,1184,2423783,1,goal,17.5812,9.4784,0.4609,0.0006,9.4784
Agent,1185,2424704,1,goal,16.2207,8.4600,0.4784,0.0005,8.4600
Agent,1186,2425246,1,goal,16.5450,9.1422,0.4474,0.0008,9.1422
Agent,1187,2427680,1,goal,13.5523,9.6561,0.2875,0.0001,9.6561
Agent,1188,2428029,1,goal,10.8461,9.3696,0.1361,0.0004,9.3696
Agent,1189,2428277,1,goal,14.8132,11.4907,0.2243,0.0009,11.4907
Agent,1190,2428328,1,goal,9.4761,7.8991,0.1664,0.0033,7.8991
Agent,1191,2428833,1,goal,15.2166,11.5076,0.2438,0.0005,11.5076
Agent,1192,2429450,1,goal,14.4470,7.8445,0.4570,0.0007,7.8445
Agent,1193,2429554,1,goal,13.0505,6.5008,0.5019,0.0048,6.5008
Agent,1194,2429774,1,goal,9.3078,5.7562,0.3816,0.0017,5.7562
Agent,1195,2429853,1,goal,13.5573,3.0238,0.7770,0.0098,3.0238
Agent,1196,2429904,1,goal,8.3731,3.7765,0.5490,0.0108,3.7765
Agent,1197,2434904,0,timeout,16.9600,25.6721,-0.5137,-0.0001,25.6721
Agent,1198,2435059,1,goal,13.1082,2.6359,0.7989,0.0052,2.6359
Agent,1199,2440059,0,timeout,17.6337,25.6684,-0.4556,-0.0001,25.6684
Agent,1200,2440493,1,goal,12.3452,3.8764,0.6860,0.0016,3.8764
Agent,1201,2441164,1,goal,17.0117,11.2114,0.3410,0.0005,11.2114
Agent,1202,2441445,1,goal,9.6792,8.1288,0.1602,0.0006,8.1288
Agent,1203,2446445,0,timeout,10.7829,25.6723,-1.3808,-0.0003,25.6723
Agent,1204,2447011,1,goal,14.3639,10.4002,0.2759,0.0005,10.4002
Agent,1205,2447944,1,goal,10.6227,12.3822,-0.1656,-0.0002,12.3822
Agent,1206,2448266,1,goal,12.4448,6.8166,0.4523,0.0014,6.8166
Agent,1207,2448637,1,goal,9.1309,9.3703,-0.0262,-0.0001,9.3703
Agent,1208,2448752,1,goal,6.4372,3.9507,0.3863,0.0034,3.9507
Agent,1209,2448832,1,goal,8.5864,2.8430,0.6689,0.0084,2.8430
Agent,1210,2448944,1,goal,8.8581,8.6766,0.0205,0.0002,8.6766
Agent,1211,2449258,1,goal,8.9490,9.3436,-0.0441,-0.0001,9.3436
Agent,1212,2449410,1,goal,11.6701,3.5360,0.6970,0.0046,3.5360
Agent,1213,2449554,1,goal,8.3594,6.9060,0.1739,0.0012,6.9060
Agent,1214,2449610,1,goal,7.5346,11.5568,-0.5338,-0.0095,11.5568
Agent,1215,2449741,1,goal,8.4570,5.2672,0.3772,0.0029,5.2672
Agent,1216,2452681,1,goal,13.1543,11.7519,0.1066,0.0000,11.7519
Agent,1217,2457681,0,timeout,14.9831,25.6706,-0.7133,-0.0001,25.6706
Agent,1218,2457802,1,goal,12.2574,9.6420,0.2134,0.0018,9.6420
Agent,1219,2457923,1,goal,11.6615,4.2850,0.6326,0.0052,4.2850
Agent,1220,2462923,0,timeout,16.2982,25.6712,-0.5751,-0.0001,25.6712
Agent,1221,2464003,1,goal,14.3929,12.1295,0.1573,0.0001,12.1295
Agent,1222,2468636,1,goal,9.9911,12.1280,-0.2139,0.0000,12.1280
Agent,1223,2468816,1,goal,12.1429,6.8055,0.4395,0.0024,6.8055
Agent,1224,2468934,1,goal,10.8845,3.9764,0.6347,0.0054,3.9764
Agent,1225,2469010,1,goal,11.5504,10.9916,0.0484,0.0006,10.9916
Agent,1226,2469397,1,goal,15.8128,11.7519,0.2568,0.0007,11.7519
Agent,1227,2469537,1,goal,9.0256,5.5619,0.3838,0.0027,5.5619
Agent,1228,2469803,1,goal,10.3097,12.3914,-0.2019,-0.0008,12.3914
Agent,1229,2470186,1,goal,9.2090,11.6239,-0.2622,-0.0007,11.6239
Agent,1230,2470239,1,goal,7.5724,4.0050,0.4711,0.0089,4.0050
Agent,1231,2470326,1,goal,12.3615,12.1682,0.0156,0.0002,12.1682
Agent,1232,2470476,1,goal,6.4350,6.0567,0.0588,0.0004,6.0567
Agent,1233,2470946,1,goal,11.3720,12.0682,-0.0612,-0.0001,12.0682
Agent,1234,2471286,1,goal,8.5465,9.5943,-0.1226,-0.0004,9.5943
Agent,1235,2471541,1,goal,9.4340,2.8310,0.6999,0.0027,2.8310
Agent,1236,2471709,1,goal,10.1914,6.9249,0.3205,0.0019,6.9249
Agent,1237,2471883,1,goal,9.4658,11.3501,-0.1991,-0.0011,11.3501
Agent,1238,2476883,0,timeout,11.5163,24.0006,-1.0841,-0.0002,24.0006
Agent,1239,2477058,1,goal,16.0343,12.0920,0.2459,0.0014,12.0920
Agent,1240,2477258,1,goal,15.4709,5.2173,0.6628,0.0033,5.2173
Agent,1241,2482258,0,timeout,15.7070,25.6679,-0.6342,-0.0001,25.6679
Agent,1242,2487258,0,timeout,10.2113,25.6723,-1.5141,-0.0003,25.6723
Agent,1243,2487437,1,goal,8.3574,6.6851,0.2001,0.0011,6.6851
Agent,1244,2488160,1,goal,15.2602,11.8008,0.2267,0.0003,11.8008
Agent,1245,2488731,1,goal,15.2243,7.4473,0.5108,0.0009,7.4473
Agent,1246,2489112,1,goal,14.0763,11.7460,0.1656,0.0004,11.7460
Agent,1247,2489293,1,goal,14.7439,4.3335,0.7061,0.0039,4.3335
Agent,1248,2489600,1,goal,12.8030,2.5457,0.8012,0.0026,2.5457
Agent,1249,2489737,1,goal,13.7522,11.4970,0.1640,0.0012,11.4970
Agent,1250,2490053,1,goal,8.2015,12.3920,-0.5110,-0.0016,12.3920
Agent,1251,2491126,1,goal,13.7388,6.1039,0.5557,0.0005,6.1039
Agent,1252,2496126,0,timeout,6.2858,25.6692,-3.0837,-0.0006,25.6692
Agent,1253,2496197,1,goal,10.4484,2.5808,0.7530,0.0106,2.5808
Agent,1254,2496249,1,goal,11.2869,10.8261,0.0408,0.0008,10.8261
